DateTime,MapCode,Price[Currency/MWh],UpdateTime(UTC)
2026-01-03 17:00:00,GB,100,2026-01-04T16:44:34Z
2026-01-01 00:00:00,IE_SEM,80,2025-12-31 12:35:50
2026-01-01 01:00:00,IE_SEM,85.43,2025-12-31 12:35:50
2026-01-01 02:00:00,IE_SEM,84.315,2025-12-31 12:35:50
2026-01-01 03:00:00,IE_SEM,80.955,2025-12-31 12:35:50
2026-01-01 04:00:00,IE_SEM,79.6,2025-12-31 12:35:50
2026-01-01 05:00:00,IE_SEM,73.75,2025-12-31 12:35:50
2026-01-01 06:00:00,IE_SEM,76.495,2025-12-31 12:35:50
2026-01-01 07:00:00,IE_SEM,76.915,2025-12-31 12:35:50
2026-01-01 08:00:00,IE_SEM,79.9,2025-12-31 12:35:50
2026-01-01 09:00:00,IE_SEM,83.25,2025-12-31 12:35:50
2026-01-01 10:00:00,IE_SEM,93.97,2025-12-31 12:35:50
2026-01-01 11:00:00,IE_SEM,85.25,2025-12-31 12:35:50
2026-01-01 12:00:00,IE_SEM,85.575,2025-12-31 12:35:50
2026-01-01 13:00:00,IE_SEM,80.63,2025-12-31 12:35:50
2026-01-01 14:00:00,IE_SEM,81.595,2025-12-31 12:35:50
2026-01-01 15:00:00,IE_SEM,103.85,2025-12-31 12:35:50
2026-01-01 16:00:00,IE_SEM,147.86,2025-12-31 12:35:50
2026-01-01 17:00:00,IE_SEM,180.23,2025-12-31 12:35:50
2026-01-01 18:00:00,IE_SEM,169.8,2025-12-31 12:35:50
2026-01-01 19:00:00,IE_SEM,140.43,2025-12-31 12:35:50
2026-01-01 20:00:00,IE_SEM,133.65,2025-12-31 12:35:50
2026-01-01 21:00:00,IE_SEM,111.695,2025-12-31 12:35:50
2026-01-01 22:00:00,IE_SEM,85,2025-12-31 12:35:50
2026-01-01 23:00:00,IE_SEM,84.49,2026-01-01 12:34:58
2026-01-02 00:00:00,IE_SEM,83,2026-01-01 12:34:58
2026-01-02 01:00:00,IE_SEM,83.745,2026-01-01 12:34:58
2026-01-02 02:00:00,IE_SEM,81.25,2026-01-01 12:34:58
2026-01-02 03:00:00,IE_SEM,80.745,2026-01-01 12:34:58
2026-01-02 04:00:00,IE_SEM,79.9,2026-01-01 12:34:58
2026-01-02 05:00:00,IE_SEM,72.43,2026-01-01 12:34:58
2026-01-02 06:00:00,IE_SEM,82.6,2026-01-01 12:34:58
2026-01-02 07:00:00,IE_SEM,123.735,2026-01-01 12:34:58
2026-01-02 08:00:00,IE_SEM,114.75,2026-01-01 12:34:58
2026-01-02 09:00:00,IE_SEM,118.28,2026-01-01 12:34:58
2026-01-02 10:00:00,IE_SEM,114.615,2026-01-01 12:34:58
2026-01-02 11:00:00,IE_SEM,97.5,2026-01-01 12:34:58
2026-01-02 12:00:00,IE_SEM,91.985,2026-01-01 12:34:58
2026-01-02 13:00:00,IE_SEM,93.59,2026-01-01 12:34:58
2026-01-02 14:00:00,IE_SEM,99.5,2026-01-01 12:34:58
2026-01-02 15:00:00,IE_SEM,115.715,2026-01-01 12:34:58
2026-01-02 16:00:00,IE_SEM,136.36,2026-01-01 12:34:58
2026-01-02 17:00:00,IE_SEM,169.565,2026-01-01 12:34:58
2026-01-02 18:00:00,IE_SEM,156.87,2026-01-01 12:34:58
2026-01-02 19:00:00,IE_SEM,130.49,2026-01-01 12:34:58
2026-01-02 20:00:00,IE_SEM,120.89,2026-01-01 12:34:58
2026-01-02 21:00:00,IE_SEM,103.99,2026-01-01 12:34:58
2026-01-02 22:00:00,IE_SEM,94.775,2026-01-01 12:34:58
2026-01-02 23:00:00,IE_SEM,116.74,2026-01-02 12:39:50
2026-01-03 00:00:00,IE_SEM,102.32,2026-01-02 12:39:50
2026-01-03 01:00:00,IE_SEM,94.005,2026-01-02 12:39:50
2026-01-03 02:00:00,IE_SEM,94.55,2026-01-02 12:39:50
2026-01-03 03:00:00,IE_SEM,94.3,2026-01-02 12:39:50
2026-01-03 04:00:00,IE_SEM,94.105,2026-01-02 12:39:50
2026-01-03 05:00:00,IE_SEM,87.9,2026-01-02 12:39:50
2026-01-03 06:00:00,IE_SEM,91.42,2026-01-02 12:39:50
2026-01-03 07:00:00,IE_SEM,101.125,2026-01-02 12:39:50
2026-01-03 08:00:00,IE_SEM,96.805,2026-01-02 12:39:50
2026-01-03 09:00:00,IE_SEM,102.78,2026-01-02 12:39:50
2026-01-03 10:00:00,IE_SEM,98.8,2026-01-02 12:39:50
2026-01-03 11:00:00,IE_SEM,94.715,2026-01-02 12:39:50
2026-01-03 12:00:00,IE_SEM,95,2026-01-02 12:39:50
2026-01-03 13:00:00,IE_SEM,98.485,2026-01-02 12:39:50
2026-01-03 14:00:00,IE_SEM,106.19,2026-01-02 12:39:50
2026-01-03 15:00:00,IE_SEM,125,2026-01-02 12:39:50
2026-01-03 16:00:00,IE_SEM,156.19,2026-01-02 12:39:50
2026-01-03 17:00:00,IE_SEM,193.525,2026-01-02 12:39:50
2026-01-03 18:00:00,IE_SEM,186.805,2026-01-02 12:39:50
2026-01-03 19:00:00,IE_SEM,158.07,2026-01-02 12:39:50
2026-01-03 20:00:00,IE_SEM,154.96,2026-01-02 12:39:50
2026-01-03 21:00:00,IE_SEM,141.215,2026-01-02 12:39:50
2026-01-03 22:00:00,IE_SEM,113.305,2026-01-02 12:39:50
2026-01-03 23:00:00,IE_SEM,101.635,2026-01-03 12:36:13
2026-01-04 00:00:00,IE_SEM,95.45,2026-01-03 12:36:13
2026-01-04 01:00:00,IE_SEM,96.105,2026-01-03 12:36:13
2026-01-04 02:00:00,IE_SEM,96.055,2026-01-03 12:36:13
2026-01-04 03:00:00,IE_SEM,94.98,2026-01-03 12:36:13
2026-01-04 04:00:00,IE_SEM,94.96,2026-01-03 12:36:13
2026-01-04 05:00:00,IE_SEM,89.865,2026-01-03 12:36:13
2026-01-04 06:00:00,IE_SEM,94.68,2026-01-03 12:36:13
2026-01-04 07:00:00,IE_SEM,95.555,2026-01-03 12:36:13
2026-01-04 08:00:00,IE_SEM,107.005,2026-01-03 12:36:13
2026-01-04 09:00:00,IE_SEM,134.225,2026-01-03 12:36:13
2026-01-04 10:00:00,IE_SEM,145.605,2026-01-03 12:36:13
2026-01-04 11:00:00,IE_SEM,147.255,2026-01-03 12:36:13
2026-01-04 12:00:00,IE_SEM,150.92,2026-01-03 12:36:13
2026-01-04 13:00:00,IE_SEM,151.83,2026-01-03 12:36:13
2026-01-04 14:00:00,IE_SEM,160.62,2026-01-03 12:36:13
2026-01-04 15:00:00,IE_SEM,150.21,2026-01-03 12:36:13
2026-01-04 16:00:00,IE_SEM,171.36,2026-01-03 12:36:13
2026-01-04 17:00:00,IE_SEM,198.33,2026-01-03 12:36:13
2026-01-04 18:00:00,IE_SEM,185.82,2026-01-03 12:36:13
2026-01-04 19:00:00,IE_SEM,160.815,2026-01-03 12:36:13
2026-01-04 20:00:00,IE_SEM,144.85,2026-01-03 12:36:13
2026-01-04 21:00:00,IE_SEM,122.315,2026-01-03 12:36:13
2026-01-04 22:00:00,IE_SEM,97.97,2026-01-03 12:36:13
2026-01-04 23:00:00,IE_SEM,95.08,2026-01-04 12:35:57
2026-01-05 00:00:00,IE_SEM,98,2026-01-04 12:35:57
2026-01-05 01:00:00,IE_SEM,99.68,2026-01-04 12:35:57
2026-01-05 02:00:00,IE_SEM,99.385,2026-01-04 12:35:57
2026-01-05 03:00:00,IE_SEM,97.485,2026-01-04 12:35:57
2026-01-05 04:00:00,IE_SEM,96.31,2026-01-04 12:35:57
2026-01-05 05:00:00,IE_SEM,97.895,2026-01-04 12:35:57
2026-01-05 06:00:00,IE_SEM,116.08,2026-01-04 12:35:57
2026-01-05 07:00:00,IE_SEM,149.905,2026-01-04 12:35:57
2026-01-05 08:00:00,IE_SEM,152.705,2026-01-04 12:35:57
2026-01-05 09:00:00,IE_SEM,155.09,2026-01-04 12:35:57
2026-01-05 10:00:00,IE_SEM,144.5,2026-01-04 12:35:57
2026-01-05 11:00:00,IE_SEM,138.4,2026-01-04 12:35:57
2026-01-05 12:00:00,IE_SEM,143.195,2026-01-04 12:35:57
2026-01-05 13:00:00,IE_SEM,144.37,2026-01-04 12:35:57
2026-01-05 14:00:00,IE_SEM,156.07,2026-01-04 12:35:57
2026-01-05 15:00:00,IE_SEM,186.205,2026-01-04 12:35:57
2026-01-05 16:00:00,IE_SEM,239.04,2026-01-04 12:35:57
2026-01-05 17:00:00,IE_SEM,272.01,2026-01-04 12:35:57
2026-01-05 18:00:00,IE_SEM,239.225,2026-01-04 12:35:57
2026-01-05 19:00:00,IE_SEM,195.32,2026-01-04 12:35:57
2026-01-05 20:00:00,IE_SEM,167.57,2026-01-04 12:35:57
2026-01-05 21:00:00,IE_SEM,149.145,2026-01-04 12:35:57
2026-01-05 22:00:00,IE_SEM,135.085,2026-01-04 12:35:57
2026-01-05 23:00:00,IE_SEM,107.285,2026-01-05 12:43:40
2026-01-06 00:00:00,IE_SEM,102.015,2026-01-05 12:43:40
2026-01-06 01:00:00,IE_SEM,99.025,2026-01-05 12:43:40
2026-01-06 02:00:00,IE_SEM,96.86,2026-01-05 12:43:40
2026-01-06 03:00:00,IE_SEM,93.95,2026-01-05 12:43:40
2026-01-06 04:00:00,IE_SEM,92.095,2026-01-05 12:43:40
2026-01-06 05:00:00,IE_SEM,98.145,2026-01-05 12:43:40
2026-01-06 06:00:00,IE_SEM,115.575,2026-01-05 12:43:40
2026-01-06 07:00:00,IE_SEM,149.28,2026-01-05 12:43:40
2026-01-06 08:00:00,IE_SEM,151.11,2026-01-05 12:43:40
2026-01-06 09:00:00,IE_SEM,143.195,2026-01-05 12:43:40
2026-01-06 10:00:00,IE_SEM,131.105,2026-01-05 12:43:40
2026-01-06 11:00:00,IE_SEM,125.63,2026-01-05 12:43:40
2026-01-06 12:00:00,IE_SEM,128.285,2026-01-05 12:43:40
2026-01-06 13:00:00,IE_SEM,129.8,2026-01-05 12:43:40
2026-01-06 14:00:00,IE_SEM,132.675,2026-01-05 12:43:40
2026-01-06 15:00:00,IE_SEM,142.5,2026-01-05 12:43:40
2026-01-06 16:00:00,IE_SEM,156.775,2026-01-05 12:43:40
2026-01-06 17:00:00,IE_SEM,155,2026-01-05 12:43:40
2026-01-06 18:00:00,IE_SEM,138.24,2026-01-05 12:43:40
2026-01-06 19:00:00,IE_SEM,112.83,2026-01-05 12:43:40
2026-01-06 20:00:00,IE_SEM,100.205,2026-01-05 12:43:40
2026-01-06 21:00:00,IE_SEM,93.99,2026-01-05 12:43:40
2026-01-06 22:00:00,IE_SEM,86.35,2026-01-05 12:43:40
2026-01-06 23:00:00,IE_SEM,89.735,2026-01-06 13:25:42
2026-01-07 00:00:00,IE_SEM,87.75,2026-01-06 13:25:42
2026-01-07 01:00:00,IE_SEM,85.66,2026-01-06 13:25:42
2026-01-07 02:00:00,IE_SEM,84.525,2026-01-06 13:25:42
2026-01-07 03:00:00,IE_SEM,81.86,2026-01-06 13:25:42
2026-01-07 04:00:00,IE_SEM,85.285,2026-01-06 13:25:42
2026-01-07 05:00:00,IE_SEM,89.135,2026-01-06 13:25:42
2026-01-07 06:00:00,IE_SEM,104.545,2026-01-06 13:25:42
2026-01-07 07:00:00,IE_SEM,131.555,2026-01-06 13:25:42
2026-01-07 08:00:00,IE_SEM,188.065,2026-01-06 13:25:42
2026-01-07 09:00:00,IE_SEM,204.1,2026-01-06 13:25:42
2026-01-07 10:00:00,IE_SEM,230.505,2026-01-06 13:25:42
2026-01-07 11:00:00,IE_SEM,234.545,2026-01-06 13:25:42
2026-01-07 12:00:00,IE_SEM,218.875,2026-01-06 13:25:42
2026-01-07 13:00:00,IE_SEM,192.23,2026-01-06 13:25:42
2026-01-07 14:00:00,IE_SEM,170.45,2026-01-06 13:25:42
2026-01-07 15:00:00,IE_SEM,149.11,2026-01-06 13:25:42
2026-01-07 16:00:00,IE_SEM,151.8,2026-01-06 13:25:42
2026-01-07 17:00:00,IE_SEM,154.4,2026-01-06 13:25:42
2026-01-07 18:00:00,IE_SEM,144.055,2026-01-06 13:25:42
2026-01-07 19:00:00,IE_SEM,133.045,2026-01-06 13:25:42
2026-01-07 20:00:00,IE_SEM,117.125,2026-01-06 13:25:42
2026-01-07 21:00:00,IE_SEM,110.055,2026-01-06 13:25:42
2026-01-07 22:00:00,IE_SEM,99.615,2026-01-06 13:25:42
2026-01-07 23:00:00,IE_SEM,103.505,2026-01-07 12:35:23
2026-01-08 00:00:00,IE_SEM,102.4,2026-01-07 12:35:23
2026-01-08 01:00:00,IE_SEM,107.915,2026-01-07 12:35:23
2026-01-08 02:00:00,IE_SEM,114.77,2026-01-07 12:35:23
2026-01-08 03:00:00,IE_SEM,119.13,2026-01-07 12:35:23
2026-01-08 04:00:00,IE_SEM,129.17,2026-01-07 12:35:23
2026-01-08 05:00:00,IE_SEM,129.75,2026-01-07 12:35:23
2026-01-08 06:00:00,IE_SEM,149.94,2026-01-07 12:35:23
2026-01-08 07:00:00,IE_SEM,216.445,2026-01-07 12:35:23
2026-01-08 08:00:00,IE_SEM,266.63,2026-01-07 12:35:23
2026-01-08 09:00:00,IE_SEM,283.2,2026-01-07 12:35:23
2026-01-08 10:00:00,IE_SEM,279.865,2026-01-07 12:35:23
2026-01-08 11:00:00,IE_SEM,287.39,2026-01-07 12:35:23
2026-01-08 12:00:00,IE_SEM,248.825,2026-01-07 12:35:23
2026-01-08 13:00:00,IE_SEM,224.955,2026-01-07 12:35:23
2026-01-08 14:00:00,IE_SEM,207.645,2026-01-07 12:35:23
2026-01-08 15:00:00,IE_SEM,200,2026-01-07 12:35:23
2026-01-08 16:00:00,IE_SEM,199.5,2026-01-07 12:35:23
2026-01-08 17:00:00,IE_SEM,184.985,2026-01-07 12:35:23
2026-01-08 18:00:00,IE_SEM,145.105,2026-01-07 12:35:23
2026-01-08 19:00:00,IE_SEM,115.115,2026-01-07 12:35:23
2026-01-08 20:00:00,IE_SEM,146.17,2026-01-07 12:35:23
2026-01-08 21:00:00,IE_SEM,116,2026-01-07 12:35:23
2026-01-08 22:00:00,IE_SEM,91.975,2026-01-07 12:35:23
2026-01-08 23:00:00,IE_SEM,94.06,2026-01-08 12:36:28
2026-01-09 00:00:00,IE_SEM,92.57,2026-01-08 12:36:28
2026-01-09 01:00:00,IE_SEM,90.5,2026-01-08 12:36:28
2026-01-09 02:00:00,IE_SEM,89.3,2026-01-08 12:36:28
2026-01-09 03:00:00,IE_SEM,87.285,2026-01-08 12:36:28
2026-01-09 04:00:00,IE_SEM,85.815,2026-01-08 12:36:28
2026-01-09 05:00:00,IE_SEM,85.01,2026-01-08 12:36:28
2026-01-09 06:00:00,IE_SEM,98.08,2026-01-08 12:36:28
2026-01-09 07:00:00,IE_SEM,131.025,2026-01-08 12:36:28
2026-01-09 08:00:00,IE_SEM,185.305,2026-01-08 12:36:28
2026-01-09 09:00:00,IE_SEM,184.21,2026-01-08 12:36:28
2026-01-09 10:00:00,IE_SEM,193.955,2026-01-08 12:36:28
2026-01-09 11:00:00,IE_SEM,179.57,2026-01-08 12:36:28
2026-01-09 12:00:00,IE_SEM,162.35,2026-01-08 12:36:28
2026-01-09 13:00:00,IE_SEM,142,2026-01-08 12:36:28
2026-01-09 14:00:00,IE_SEM,128.92,2026-01-08 12:36:28
2026-01-09 15:00:00,IE_SEM,137.345,2026-01-08 12:36:28
2026-01-09 16:00:00,IE_SEM,170.5,2026-01-08 12:36:28
2026-01-09 17:00:00,IE_SEM,180.5,2026-01-08 12:36:28
2026-01-09 18:00:00,IE_SEM,169.79,2026-01-08 12:36:28
2026-01-09 19:00:00,IE_SEM,147.795,2026-01-08 12:36:28
2026-01-09 20:00:00,IE_SEM,106,2026-01-08 12:36:28
2026-01-09 21:00:00,IE_SEM,99,2026-01-08 12:36:28
2026-01-09 22:00:00,IE_SEM,90.975,2026-01-08 12:36:28
2026-01-09 23:00:00,IE_SEM,90.53,2026-01-09 12:35:34
2026-01-10 00:00:00,IE_SEM,91.285,2026-01-09 12:35:34
2026-01-10 01:00:00,IE_SEM,91.615,2026-01-09 12:35:34
2026-01-10 02:00:00,IE_SEM,90.97,2026-01-09 12:35:34
2026-01-10 03:00:00,IE_SEM,89.135,2026-01-09 12:35:34
2026-01-10 04:00:00,IE_SEM,87.785,2026-01-09 12:35:34
2026-01-10 05:00:00,IE_SEM,85.8,2026-01-09 12:35:34
2026-01-10 06:00:00,IE_SEM,87.575,2026-01-09 12:35:34
2026-01-10 07:00:00,IE_SEM,96.345,2026-01-09 12:35:34
2026-01-10 08:00:00,IE_SEM,108.83,2026-01-09 12:35:34
2026-01-10 09:00:00,IE_SEM,156.35,2026-01-09 12:35:34
2026-01-10 10:00:00,IE_SEM,167.57,2026-01-09 12:35:34
2026-01-10 11:00:00,IE_SEM,173.8,2026-01-09 12:35:34
2026-01-10 12:00:00,IE_SEM,181.79,2026-01-09 12:35:34
2026-01-10 13:00:00,IE_SEM,177.75,2026-01-09 12:35:34
2026-01-10 14:00:00,IE_SEM,157.555,2026-01-09 12:35:34
2026-01-10 15:00:00,IE_SEM,144,2026-01-09 12:35:34
2026-01-10 16:00:00,IE_SEM,144.615,2026-01-09 12:35:34
2026-01-10 17:00:00,IE_SEM,144.715,2026-01-09 12:35:34
2026-01-10 18:00:00,IE_SEM,132.7,2026-01-09 12:35:34
2026-01-10 19:00:00,IE_SEM,111.985,2026-01-09 12:35:34
2026-01-10 20:00:00,IE_SEM,100.61,2026-01-09 12:35:34
2026-01-10 21:00:00,IE_SEM,97.78,2026-01-09 12:35:34
2026-01-10 22:00:00,IE_SEM,85.4,2026-01-09 12:35:34
2026-01-10 23:00:00,IE_SEM,88.215,2026-01-10 12:35:43
2026-01-11 00:00:00,IE_SEM,78.37,2026-01-10 12:35:43
2026-01-11 01:00:00,IE_SEM,75.35,2026-01-10 12:35:43
2026-01-11 02:00:00,IE_SEM,72.53,2026-01-10 12:35:43
2026-01-11 03:00:00,IE_SEM,70.25,2026-01-10 12:35:43
2026-01-11 04:00:00,IE_SEM,70.5,2026-01-10 12:35:43
2026-01-11 05:00:00,IE_SEM,70.535,2026-01-10 12:35:43
2026-01-11 06:00:00,IE_SEM,73.175,2026-01-10 12:35:43
2026-01-11 07:00:00,IE_SEM,79.895,2026-01-10 12:35:43
2026-01-11 08:00:00,IE_SEM,84.95,2026-01-10 12:35:43
2026-01-11 09:00:00,IE_SEM,90.5,2026-01-10 12:35:43
2026-01-11 10:00:00,IE_SEM,92.13,2026-01-10 12:35:43
2026-01-11 11:00:00,IE_SEM,93.195,2026-01-10 12:35:43
2026-01-11 12:00:00,IE_SEM,95.79,2026-01-10 12:35:43
2026-01-11 13:00:00,IE_SEM,98.135,2026-01-10 12:35:43
2026-01-11 14:00:00,IE_SEM,98.97,2026-01-10 12:35:43
2026-01-11 15:00:00,IE_SEM,101.515,2026-01-10 12:35:43
2026-01-11 16:00:00,IE_SEM,106.995,2026-01-10 12:35:43
2026-01-11 17:00:00,IE_SEM,108.335,2026-01-10 12:35:43
2026-01-11 18:00:00,IE_SEM,104.39,2026-01-10 12:35:43
2026-01-11 19:00:00,IE_SEM,96.035,2026-01-10 12:35:43
2026-01-11 20:00:00,IE_SEM,91.58,2026-01-10 12:35:43
2026-01-11 21:00:00,IE_SEM,86.53,2026-01-10 12:35:43
2026-01-11 22:00:00,IE_SEM,71.765,2026-01-10 12:35:43
2026-01-11 23:00:00,IE_SEM,64.73,2026-01-11 12:35:00
2026-01-12 00:00:00,IE_SEM,59.735,2026-01-11 12:35:00
2026-01-12 01:00:00,IE_SEM,57.5,2026-01-11 12:35:00
2026-01-12 02:00:00,IE_SEM,51.5,2026-01-11 12:35:00
2026-01-12 03:00:00,IE_SEM,48.39,2026-01-11 12:35:00
2026-01-12 04:00:00,IE_SEM,56.005,2026-01-11 12:35:00
2026-01-12 05:00:00,IE_SEM,64.705,2026-01-11 12:35:00
2026-01-12 06:00:00,IE_SEM,93.18,2026-01-11 12:35:00
2026-01-12 07:00:00,IE_SEM,101.475,2026-01-11 12:35:00
2026-01-12 08:00:00,IE_SEM,100.515,2026-01-11 12:35:00
2026-01-12 09:00:00,IE_SEM,96.55,2026-01-11 12:35:00
2026-01-12 10:00:00,IE_SEM,93.93,2026-01-11 12:35:00
2026-01-12 11:00:00,IE_SEM,92.935,2026-01-11 12:35:00
2026-01-12 12:00:00,IE_SEM,92.615,2026-01-11 12:35:00
2026-01-12 13:00:00,IE_SEM,93.04,2026-01-11 12:35:00
2026-01-12 14:00:00,IE_SEM,96.035,2026-01-11 12:35:00
2026-01-12 15:00:00,IE_SEM,102.895,2026-01-11 12:35:00
2026-01-12 16:00:00,IE_SEM,134.305,2026-01-11 12:35:00
2026-01-12 17:00:00,IE_SEM,162.205,2026-01-11 12:35:00
2026-01-12 18:00:00,IE_SEM,157.975,2026-01-11 12:35:00
2026-01-12 19:00:00,IE_SEM,145,2026-01-11 12:35:00
2026-01-12 20:00:00,IE_SEM,128.235,2026-01-11 12:35:00
2026-01-12 21:00:00,IE_SEM,128.725,2026-01-11 12:35:00
2026-01-12 22:00:00,IE_SEM,122.45,2026-01-11 12:35:00
2026-01-12 23:00:00,IE_SEM,99.505,2026-01-12 12:31:43
2026-01-13 00:00:00,IE_SEM,96.005,2026-01-12 12:31:43
2026-01-13 01:00:00,IE_SEM,99.8,2026-01-12 12:31:43
2026-01-13 02:00:00,IE_SEM,101.9,2026-01-12 12:31:43
2026-01-13 03:00:00,IE_SEM,99.875,2026-01-12 12:31:43
2026-01-13 04:00:00,IE_SEM,98.5,2026-01-12 12:31:43
2026-01-13 05:00:00,IE_SEM,105.855,2026-01-12 12:31:43
2026-01-13 06:00:00,IE_SEM,107.035,2026-01-12 12:31:43
2026-01-13 07:00:00,IE_SEM,158.645,2026-01-12 12:31:43
2026-01-13 08:00:00,IE_SEM,193.04,2026-01-12 12:31:43
2026-01-13 09:00:00,IE_SEM,185.4,2026-01-12 12:31:43
2026-01-13 10:00:00,IE_SEM,166.415,2026-01-12 12:31:43
2026-01-13 11:00:00,IE_SEM,142,2026-01-12 12:31:43
2026-01-13 12:00:00,IE_SEM,127.115,2026-01-12 12:31:43
2026-01-13 13:00:00,IE_SEM,118.8,2026-01-12 12:31:43
2026-01-13 14:00:00,IE_SEM,121.175,2026-01-12 12:31:43
2026-01-13 15:00:00,IE_SEM,147.5,2026-01-12 12:31:43
2026-01-13 16:00:00,IE_SEM,189.5,2026-01-12 12:31:43
2026-01-13 17:00:00,IE_SEM,196,2026-01-12 12:31:43
2026-01-13 18:00:00,IE_SEM,185.105,2026-01-12 12:31:43
2026-01-13 19:00:00,IE_SEM,170,2026-01-12 12:31:43
2026-01-13 20:00:00,IE_SEM,160.11,2026-01-12 12:31:43
2026-01-13 21:00:00,IE_SEM,159.445,2026-01-12 12:31:43
2026-01-13 22:00:00,IE_SEM,118.02,2026-01-12 12:31:43
2026-01-13 23:00:00,IE_SEM,128.675,2026-01-13 12:32:26
2026-01-14 00:00:00,IE_SEM,103.725,2026-01-13 12:32:26
2026-01-14 01:00:00,IE_SEM,101.745,2026-01-13 12:32:26
2026-01-14 02:00:00,IE_SEM,97.96,2026-01-13 12:32:26
2026-01-14 03:00:00,IE_SEM,94.975,2026-01-13 12:32:26
2026-01-14 04:00:00,IE_SEM,94.075,2026-01-13 12:32:26
2026-01-14 05:00:00,IE_SEM,94.425,2026-01-13 12:32:26
2026-01-14 06:00:00,IE_SEM,104.07,2026-01-13 12:32:26
2026-01-14 07:00:00,IE_SEM,123.685,2026-01-13 12:32:26
2026-01-14 08:00:00,IE_SEM,125.565,2026-01-13 12:32:26
2026-01-14 09:00:00,IE_SEM,119.555,2026-01-13 12:32:26
2026-01-14 10:00:00,IE_SEM,108.59,2026-01-13 12:32:26
2026-01-14 11:00:00,IE_SEM,103.41,2026-01-13 12:32:26
2026-01-14 12:00:00,IE_SEM,102.71,2026-01-13 12:32:26
2026-01-14 13:00:00,IE_SEM,100.25,2026-01-13 12:32:26
2026-01-14 14:00:00,IE_SEM,108.36,2026-01-13 12:32:26
2026-01-14 15:00:00,IE_SEM,119.645,2026-01-13 12:32:26
2026-01-14 16:00:00,IE_SEM,139.025,2026-01-13 12:32:26
2026-01-14 17:00:00,IE_SEM,152.54,2026-01-13 12:32:26
2026-01-14 18:00:00,IE_SEM,143.18,2026-01-13 12:32:26
2026-01-14 19:00:00,IE_SEM,127.48,2026-01-13 12:32:26
2026-01-14 20:00:00,IE_SEM,114.795,2026-01-13 12:32:26
2026-01-14 21:00:00,IE_SEM,110.005,2026-01-13 12:32:26
2026-01-14 22:00:00,IE_SEM,98.955,2026-01-13 12:32:26
2026-01-14 23:00:00,IE_SEM,96.73,2026-01-14 12:31:55
2026-01-15 00:00:00,IE_SEM,94.69,2026-01-14 12:31:55
2026-01-15 01:00:00,IE_SEM,94.195,2026-01-14 12:31:55
2026-01-15 02:00:00,IE_SEM,93.16,2026-01-14 12:31:55
2026-01-15 03:00:00,IE_SEM,91.99,2026-01-14 12:31:55
2026-01-15 04:00:00,IE_SEM,93.07,2026-01-14 12:31:55
2026-01-15 05:00:00,IE_SEM,95,2026-01-14 12:31:55
2026-01-15 06:00:00,IE_SEM,105.415,2026-01-14 12:31:55
2026-01-15 07:00:00,IE_SEM,115.22,2026-01-14 12:31:55
2026-01-15 08:00:00,IE_SEM,144.555,2026-01-14 12:31:55
2026-01-15 09:00:00,IE_SEM,153.8,2026-01-14 12:31:55
2026-01-15 10:00:00,IE_SEM,146.5,2026-01-14 12:31:55
2026-01-15 11:00:00,IE_SEM,134.015,2026-01-14 12:31:55
2026-01-15 12:00:00,IE_SEM,141,2026-01-14 12:31:55
2026-01-15 13:00:00,IE_SEM,144.065,2026-01-14 12:31:55
2026-01-15 14:00:00,IE_SEM,150.93,2026-01-14 12:31:55
2026-01-15 15:00:00,IE_SEM,179.5,2026-01-14 12:31:55
2026-01-15 16:00:00,IE_SEM,188,2026-01-14 12:31:55
2026-01-15 17:00:00,IE_SEM,193.275,2026-01-14 12:31:55
2026-01-15 18:00:00,IE_SEM,187.75,2026-01-14 12:31:55
2026-01-15 19:00:00,IE_SEM,152.555,2026-01-14 12:31:55
2026-01-15 20:00:00,IE_SEM,137.55,2026-01-14 12:31:55
2026-01-15 21:00:00,IE_SEM,114.165,2026-01-14 12:31:55
2026-01-15 22:00:00,IE_SEM,103.425,2026-01-14 12:31:55
2026-01-15 23:00:00,IE_SEM,101.375,2026-01-15 12:35:06
2026-01-16 00:00:00,IE_SEM,100.93,2026-01-15 12:35:06
2026-01-16 01:00:00,IE_SEM,99.75,2026-01-15 12:35:06
2026-01-16 02:00:00,IE_SEM,98.7,2026-01-15 12:35:06
2026-01-16 03:00:00,IE_SEM,98.58,2026-01-15 12:35:06
2026-01-16 04:00:00,IE_SEM,97.13,2026-01-15 12:35:06
2026-01-16 05:00:00,IE_SEM,98.36,2026-01-15 12:35:06
2026-01-16 06:00:00,IE_SEM,110.07,2026-01-15 12:35:06
2026-01-16 07:00:00,IE_SEM,125.2,2026-01-15 12:35:06
2026-01-16 08:00:00,IE_SEM,135.73,2026-01-15 12:35:06
2026-01-16 09:00:00,IE_SEM,149.51,2026-01-15 12:35:06
2026-01-16 10:00:00,IE_SEM,138.795,2026-01-15 12:35:06
2026-01-16 11:00:00,IE_SEM,134.59,2026-01-15 12:35:06
2026-01-16 12:00:00,IE_SEM,141.85,2026-01-15 12:35:06
2026-01-16 13:00:00,IE_SEM,157.5,2026-01-15 12:35:06
2026-01-16 14:00:00,IE_SEM,158.48,2026-01-15 12:35:06
2026-01-16 15:00:00,IE_SEM,183.245,2026-01-15 12:35:06
2026-01-16 16:00:00,IE_SEM,211.975,2026-01-15 12:35:06
