DateTime,MapCode,TotalLoadValue
2026-01-16 07:30:00,IE,4717.354
2026-01-16 08:00:00,IE,4921.555
2026-01-16 08:30:00,IE,4958.848
2026-01-16 09:00:00,IE,5022.503
2026-01-16 09:30:00,IE,5048.48
2026-01-16 10:00:00,IE,5038.908
2026-01-16 10:30:00,IE,4961.697
2026-01-16 11:00:00,IE,4964.055
2026-01-16 11:30:00,IE,4922.707
2026-01-16 12:00:00,IE,4883.756
2026-01-16 12:30:00,IE,4925.226
2026-01-16 13:00:00,IE,4919.005
2026-01-16 13:30:00,IE,4953.386
2026-01-16 14:00:00,IE,4929.524
2026-01-16 14:30:00,IE,4929.772
2026-01-16 15:00:00,IE,4967.374
2026-01-16 15:30:00,IE,5036.654
