DateTime,MapCode,ActualGenerationOutput,ProductionType
2026-01-11 06:00:00,GB,187.878,Fossil Gas
2026-01-11 06:30:00,GB,186.475,Fossil Gas
2026-01-11 07:00:00,GB,190.507,Fossil Gas
2026-01-11 07:30:00,GB,190.136,Fossil Gas
2026-01-11 08:00:00,GB,194.672,Fossil Gas
2026-01-11 08:30:00,GB,194.787,Fossil Gas
2026-01-11 09:00:00,GB,194.437,Fossil Gas
2026-01-11 09:30:00,GB,191.632,Fossil Gas
2026-01-11 10:00:00,GB,177.756,Fossil Gas
2026-01-11 10:30:00,GB,180.951,Fossil Gas
2026-01-11 11:00:00,GB,188.044,Fossil Gas
2026-01-11 11:30:00,GB,196.39,Fossil Gas
2026-01-11 12:00:00,GB,195.632,Fossil Gas
2026-01-11 12:30:00,GB,196.89,Fossil Gas
2026-01-11 13:00:00,GB,191.184,Fossil Gas
2026-01-11 13:30:00,GB,185.992,Fossil Gas
2026-01-11 14:00:00,GB,182.516,Fossil Gas
2026-01-11 14:30:00,GB,182.058,Fossil Gas
2026-01-11 15:00:00,GB,182.511,Fossil Gas
2026-01-11 15:30:00,GB,184.232,Fossil Gas
2026-01-11 16:00:00,GB,192.573,Fossil Gas
2026-01-11 16:30:00,GB,190.811,Fossil Gas
2026-01-11 17:00:00,GB,188.474,Fossil Gas
2026-01-11 17:30:00,GB,188.235,Fossil Gas
2026-01-11 18:00:00,GB,188.457,Fossil Gas
2026-01-11 18:30:00,GB,181.528,Fossil Gas
2026-01-11 19:00:00,GB,184.081,Fossil Gas
2026-01-11 19:30:00,GB,177.522,Fossil Gas
2026-01-11 20:00:00,GB,186.037,Fossil Gas
2026-01-11 20:30:00,GB,189.673,Fossil Gas
2026-01-11 21:00:00,GB,186.135,Fossil Gas
2026-01-11 21:30:00,GB,187.105,Fossil Gas
2026-01-11 22:00:00,GB,186.607,Fossil Gas
2026-01-11 22:30:00,GB,178.434,Fossil Gas
2026-01-11 23:00:00,GB,191.808,Fossil Gas
2026-01-11 23:30:00,GB,193.326,Fossil Gas
2026-01-12 00:00:00,GB,194.163,Fossil Gas
2026-01-12 00:30:00,GB,187.531,Fossil Gas
2026-01-12 01:00:00,GB,187.913,Fossil Gas
2026-01-12 01:30:00,GB,185.084,Fossil Gas
2026-01-12 02:00:00,GB,189.58,Fossil Gas
2026-01-12 02:30:00,GB,190.038,Fossil Gas
2026-01-12 03:00:00,GB,192.145,Fossil Gas
2026-01-12 03:30:00,GB,179.962,Fossil Gas
2026-01-12 04:00:00,GB,176.016,Fossil Gas
2026-01-12 04:30:00,GB,186.518,Fossil Gas
2026-01-12 05:00:00,GB,193.605,Fossil Gas
2026-01-12 05:30:00,GB,195.474,Fossil Gas
2026-01-12 06:00:00,GB,197.166,Fossil Gas
2026-01-12 06:30:00,GB,179.834,Fossil Gas
2026-01-12 07:00:00,GB,203.495,Fossil Gas
2026-01-12 07:30:00,GB,213.437,Fossil Gas
2026-01-12 08:00:00,GB,237.574,Fossil Gas
2026-01-12 08:30:00,GB,264.621,Fossil Gas
2026-01-12 09:00:00,GB,280.948,Fossil Gas
2026-01-12 09:30:00,GB,285.615,Fossil Gas
2026-01-12 10:00:00,GB,289.111,Fossil Gas
2026-01-12 10:30:00,GB,310.643,Fossil Gas
2026-01-12 11:00:00,GB,304.395,Fossil Gas
2026-01-12 11:30:00,GB,299.63,Fossil Gas
2026-01-12 12:00:00,GB,304.842,Fossil Gas
2026-01-12 12:30:00,GB,310.736,Fossil Gas
2026-01-12 13:00:00,GB,298.627,Fossil Gas
2026-01-12 13:30:00,GB,303.002,Fossil Gas
2026-01-12 14:00:00,GB,305.157,Fossil Gas
2026-01-12 14:30:00,GB,310.355,Fossil Gas
2026-01-12 15:00:00,GB,309.505,Fossil Gas
2026-01-12 15:30:00,GB,308.929,Fossil Gas
2026-01-12 16:00:00,GB,304.406,Fossil Gas
2026-01-12 16:30:00,GB,296.277,Fossil Gas
2026-01-12 17:00:00,GB,300.12,Fossil Gas
2026-01-12 17:30:00,GB,303.872,Fossil Gas
2026-01-12 18:00:00,GB,308.191,Fossil Gas
2026-01-12 18:30:00,GB,309.419,Fossil Gas
2026-01-12 19:00:00,GB,311.86,Fossil Gas
2026-01-12 19:30:00,GB,314.494,Fossil Gas
2026-01-12 20:00:00,GB,303.513,Fossil Gas
2026-01-12 20:30:00,GB,305.701,Fossil Gas
2026-01-12 21:00:00,GB,314.173,Fossil Gas
2026-01-12 21:30:00,GB,311.805,Fossil Gas
2026-01-12 22:00:00,GB,302.349,Fossil Gas
2026-01-12 22:30:00,GB,262.053,Fossil Gas
2026-01-12 23:00:00,GB,247.813,Fossil Gas
2026-01-12 23:30:00,GB,239.362,Fossil Gas
2026-01-13 00:00:00,GB,240.266,Fossil Gas
2026-01-13 00:30:00,GB,242.825,Fossil Gas
2026-01-13 01:00:00,GB,238.513,Fossil Gas
2026-01-13 01:30:00,GB,239.737,Fossil Gas
2026-01-13 02:00:00,GB,242.35,Fossil Gas
2026-01-13 02:30:00,GB,243.027,Fossil Gas
2026-01-13 03:00:00,GB,244.706,Fossil Gas
2026-01-13 03:30:00,GB,240.446,Fossil Gas
2026-01-13 04:00:00,GB,212.849,Fossil Gas
2026-01-13 04:30:00,GB,213.493,Fossil Gas
2026-01-13 05:00:00,GB,230.334,Fossil Gas
2026-01-13 05:30:00,GB,234.361,Fossil Gas
2026-01-13 06:00:00,GB,283.393,Fossil Gas
2026-01-13 06:30:00,GB,278.517,Fossil Gas
2026-01-13 07:00:00,GB,282.812,Fossil Gas
2026-01-13 07:30:00,GB,278.964,Fossil Gas
2026-01-13 08:00:00,GB,302.032,Fossil Gas
2026-01-13 08:30:00,GB,301.091,Fossil Gas
2026-01-13 09:00:00,GB,309.835,Fossil Gas
2026-01-13 09:30:00,GB,305.463,Fossil Gas
2026-01-13 10:00:00,GB,307.225,Fossil Gas
2026-01-13 10:30:00,GB,314.213,Fossil Gas
2026-01-13 11:00:00,GB,313.254,Fossil Gas
2026-01-13 11:30:00,GB,309.137,Fossil Gas
2026-01-13 12:00:00,GB,312.906,Fossil Gas
2026-01-13 12:30:00,GB,303.633,Fossil Gas
2026-01-13 13:00:00,GB,313.43,Fossil Gas
2026-01-13 13:30:00,GB,306.36,Fossil Gas
2026-01-13 14:00:00,GB,295.809,Fossil Gas
2026-01-13 14:30:00,GB,294.748,Fossil Gas
2026-01-13 15:00:00,GB,291.833,Fossil Gas
2026-01-13 15:30:00,GB,308.78,Fossil Gas
2026-01-13 16:00:00,GB,322.674,Fossil Gas
2026-01-13 16:30:00,GB,309.865,Fossil Gas
2026-01-13 17:00:00,GB,305.698,Fossil Gas
2026-01-13 17:30:00,GB,309.613,Fossil Gas
2026-01-13 18:00:00,GB,311.612,Fossil Gas
2026-01-13 18:30:00,GB,331.972,Fossil Gas
2026-01-13 19:00:00,GB,363.347,Fossil Gas
2026-01-13 19:30:00,GB,356.996,Fossil Gas
2026-01-13 20:00:00,GB,342.949,Fossil Gas
2026-01-13 20:30:00,GB,308.819,Fossil Gas
2026-01-13 21:00:00,GB,306.276,Fossil Gas
2026-01-13 21:30:00,GB,284.445,Fossil Gas
2026-01-13 22:00:00,GB,239.032,Fossil Gas
2026-01-13 22:30:00,GB,235.875,Fossil Gas
2026-01-13 23:00:00,GB,191.881,Fossil Gas
2026-01-13 23:30:00,GB,191.355,Fossil Gas
2026-01-14 00:00:00,GB,192.189,Fossil Gas
2026-01-14 00:30:00,GB,187.679,Fossil Gas
2026-01-14 01:00:00,GB,189.684,Fossil Gas
2026-01-14 01:30:00,GB,188.184,Fossil Gas
2026-01-14 02:00:00,GB,190.499,Fossil Gas
2026-01-14 02:30:00,GB,186.478,Fossil Gas
2026-01-14 03:00:00,GB,210.055,Fossil Gas
2026-01-14 03:30:00,GB,243.525,Fossil Gas
2026-01-14 04:00:00,GB,234.843,Fossil Gas
2026-01-14 04:30:00,GB,244.741,Fossil Gas
2026-01-14 05:00:00,GB,249.451,Fossil Gas
2026-01-14 05:30:00,GB,231.939,Fossil Gas
2026-01-14 06:00:00,GB,249.055,Fossil Gas
2026-01-14 06:30:00,GB,250.306,Fossil Gas
2026-01-14 07:00:00,GB,245.341,Fossil Gas
2026-01-14 07:30:00,GB,246.542,Fossil Gas
2026-01-14 08:00:00,GB,245.002,Fossil Gas
2026-01-14 08:30:00,GB,250.225,Fossil Gas
2026-01-14 09:00:00,GB,250.718,Fossil Gas
2026-01-14 09:30:00,GB,246.956,Fossil Gas
2026-01-14 10:00:00,GB,245.691,Fossil Gas
2026-01-14 10:30:00,GB,249.155,Fossil Gas
2026-01-14 11:00:00,GB,251.756,Fossil Gas
2026-01-14 11:30:00,GB,252.27,Fossil Gas
2026-01-14 12:00:00,GB,249.998,Fossil Gas
2026-01-14 12:30:00,GB,251.09,Fossil Gas
2026-01-14 13:00:00,GB,245.252,Fossil Gas
2026-01-14 13:30:00,GB,248.797,Fossil Gas
2026-01-14 14:00:00,GB,252.35,Fossil Gas
2026-01-14 14:30:00,GB,251.664,Fossil Gas
2026-01-14 15:00:00,GB,287.419,Fossil Gas
2026-01-14 15:30:00,GB,290.178,Fossil Gas
2026-01-14 16:00:00,GB,305.198,Fossil Gas
2026-01-14 16:30:00,GB,315.368,Fossil Gas
2026-01-14 17:00:00,GB,306.911,Fossil Gas
2026-01-14 17:30:00,GB,302.614,Fossil Gas
2026-01-14 18:00:00,GB,313.052,Fossil Gas
2026-01-14 18:30:00,GB,304.024,Fossil Gas
2026-01-14 19:00:00,GB,218.165,Fossil Gas
2026-01-14 19:30:00,GB,205.588,Fossil Gas
2026-01-14 20:00:00,GB,231.523,Fossil Gas
2026-01-14 20:30:00,GB,235.886,Fossil Gas
2026-01-14 21:00:00,GB,234.454,Fossil Gas
2026-01-14 21:30:00,GB,230.657,Fossil Gas
2026-01-14 22:00:00,GB,202.224,Fossil Gas
2026-01-14 22:30:00,GB,231.089,Fossil Gas
2026-01-14 23:00:00,GB,236.811,Fossil Gas
2026-01-14 23:30:00,GB,230.392,Fossil Gas
2026-01-15 00:00:00,GB,208.504,Fossil Gas
2026-01-15 00:30:00,GB,188.773,Fossil Gas
2026-01-15 01:00:00,GB,187.668,Fossil Gas
2026-01-15 01:30:00,GB,192.958,Fossil Gas
2026-01-15 02:00:00,GB,189.604,Fossil Gas
2026-01-15 02:30:00,GB,189.634,Fossil Gas
2026-01-15 03:00:00,GB,186.619,Fossil Gas
2026-01-15 03:30:00,GB,187.512,Fossil Gas
2026-01-15 04:00:00,GB,194.063,Fossil Gas
2026-01-15 04:30:00,GB,190.99,Fossil Gas
2026-01-15 05:00:00,GB,192.194,Fossil Gas
2026-01-15 05:30:00,GB,206.799,Fossil Gas
2026-01-15 06:00:00,GB,234.498,Fossil Gas
2026-01-15 06:30:00,GB,209.516,Fossil Gas
2026-01-15 07:00:00,GB,258.38,Fossil Gas
2026-01-15 07:30:00,GB,285.557,Fossil Gas
2026-01-15 08:00:00,GB,287.406,Fossil Gas
2026-01-15 08:30:00,GB,308.548,Fossil Gas
2026-01-15 09:00:00,GB,304.325,Fossil Gas
2026-01-15 09:30:00,GB,303.974,Fossil Gas
2026-01-15 10:00:00,GB,309.262,Fossil Gas
2026-01-15 10:30:00,GB,307.052,Fossil Gas
2026-01-15 11:00:00,GB,305.405,Fossil Gas
2026-01-15 11:30:00,GB,310.101,Fossil Gas
2026-01-15 12:00:00,GB,311.38,Fossil Gas
2026-01-15 12:30:00,GB,314.05,Fossil Gas
2026-01-15 13:00:00,GB,317.513,Fossil Gas
2026-01-15 13:30:00,GB,316.82,Fossil Gas
2026-01-15 14:00:00,GB,315.342,Fossil Gas
2026-01-15 14:30:00,GB,311.794,Fossil Gas
2026-01-15 15:00:00,GB,315.489,Fossil Gas
2026-01-15 15:30:00,GB,311.964,Fossil Gas
2026-01-15 16:00:00,GB,311.304,Fossil Gas
2026-01-15 16:30:00,GB,307.219,Fossil Gas
2026-01-15 17:00:00,GB,298.778,Fossil Gas
2026-01-15 17:30:00,GB,304.509,Fossil Gas
2026-01-15 18:00:00,GB,305.311,Fossil Gas
2026-01-15 18:30:00,GB,308.337,Fossil Gas
2026-01-15 19:00:00,GB,310.296,Fossil Gas
2026-01-15 19:30:00,GB,309.077,Fossil Gas
2026-01-15 20:00:00,GB,263.512,Fossil Gas
2026-01-15 20:30:00,GB,253.322,Fossil Gas
2026-01-15 21:00:00,GB,251.62,Fossil Gas
2026-01-15 21:30:00,GB,254.659,Fossil Gas
2026-01-15 22:00:00,GB,239.39,Fossil Gas
2026-01-15 22:30:00,GB,245.978,Fossil Gas
2026-01-15 23:00:00,GB,250.749,Fossil Gas
2026-01-15 23:30:00,GB,249.593,Fossil Gas
2026-01-16 00:00:00,GB,257.262,Fossil Gas
2026-01-16 00:30:00,GB,259.048,Fossil Gas
2026-01-16 01:00:00,GB,252.238,Fossil Gas
2026-01-16 01:30:00,GB,243.096,Fossil Gas
2026-01-16 02:00:00,GB,247.608,Fossil Gas
2026-01-16 02:30:00,GB,244.844,Fossil Gas
2026-01-16 03:00:00,GB,246.371,Fossil Gas
2026-01-16 03:30:00,GB,244.725,Fossil Gas
2026-01-16 04:00:00,GB,247.206,Fossil Gas
2026-01-16 04:30:00,GB,245.237,Fossil Gas
2026-01-16 05:00:00,GB,247.811,Fossil Gas
2026-01-16 05:30:00,GB,238.106,Fossil Gas
2026-01-16 06:00:00,GB,255.443,Fossil Gas
2026-01-16 06:30:00,GB,243.096,Fossil Gas
2026-01-16 07:00:00,GB,262.169,Fossil Gas
2026-01-16 07:30:00,GB,243.648,Fossil Gas
2026-01-16 08:00:00,GB,242.87,Fossil Gas
2026-01-16 08:30:00,GB,251.957,Fossil Gas
2026-01-16 09:00:00,GB,247.34,Fossil Gas
2026-01-16 09:30:00,GB,245.909,Fossil Gas
2026-01-16 10:00:00,GB,242.837,Fossil Gas
2026-01-16 10:30:00,GB,249.041,Fossil Gas
2026-01-16 11:00:00,GB,243.77,Fossil Gas
2026-01-16 11:30:00,GB,243.674,Fossil Gas
2026-01-16 12:00:00,GB,251.873,Fossil Gas
2026-01-16 12:30:00,GB,248.792,Fossil Gas
2026-01-16 13:00:00,GB,251.607,Fossil Gas
2026-01-16 13:30:00,GB,249.745,Fossil Gas
2026-01-16 14:00:00,GB,253.598,Fossil Gas
2026-01-16 14:30:00,GB,278.364,Fossil Gas
2026-01-16 15:00:00,GB,280.327,Fossil Gas
2026-01-16 15:30:00,GB,276.928,Fossil Gas
2026-01-16 16:00:00,GB,271.531,Fossil Gas
2026-01-16 16:30:00,GB,269.91,Fossil Gas
2026-01-16 17:00:00,GB,276.78,Fossil Gas
2026-01-16 17:30:00,GB,276.383,Fossil Gas
2026-01-16 18:00:00,GB,284.241,Fossil Gas
2026-01-16 18:30:00,GB,277.313,Fossil Gas
2026-01-16 19:00:00,GB,281.267,Fossil Gas
2026-01-16 19:30:00,GB,279.839,Fossil Gas
2026-01-16 20:00:00,GB,281.566,Fossil Gas
2026-01-16 20:30:00,GB,275.186,Fossil Gas
2026-01-16 21:00:00,GB,267.201,Fossil Gas
2026-01-16 21:30:00,GB,271.217,Fossil Gas
2026-01-16 22:00:00,GB,243.141,Fossil Gas
2026-01-16 22:30:00,GB,239.295,Fossil Gas
2026-01-16 23:00:00,GB,238.952,Fossil Gas
2026-01-16 23:30:00,GB,238.855,Fossil Gas
2026-01-17 00:00:00,GB,227.158,Fossil Gas
2026-01-17 00:30:00,GB,222.536,Fossil Gas
2026-01-17 01:00:00,GB,236.521,Fossil Gas
2026-01-17 01:30:00,GB,229.608,Fossil Gas
2026-01-17 02:00:00,GB,237.727,Fossil Gas
2026-01-17 02:30:00,GB,236.785,Fossil Gas
2026-01-17 03:00:00,GB,228.495,Fossil Gas
2026-01-17 03:30:00,GB,220.038,Fossil Gas
2026-01-17 04:00:00,GB,216.252,Fossil Gas
2026-01-17 04:30:00,GB,209.646,Fossil Gas
2026-01-17 05:00:00,GB,210.926,Fossil Gas
2026-01-17 05:30:00,GB,216.188,Fossil Gas
2026-01-17 06:00:00,GB,261.888,Fossil Gas
2026-01-17 06:30:00,GB,271.004,Fossil Gas
2026-01-17 07:00:00,GB,320.242,Fossil Gas
2026-01-17 07:30:00,GB,331.164,Fossil Gas
2026-01-17 08:00:00,GB,338.449,Fossil Gas
2026-01-17 08:30:00,GB,354.602,Fossil Gas
2026-01-17 09:00:00,GB,361.987,Fossil Gas
2026-01-17 09:30:00,GB,368.444,Fossil Gas
2026-01-17 10:00:00,GB,357.796,Fossil Gas
2026-01-17 10:30:00,GB,352.445,Fossil Gas
2026-01-17 11:00:00,GB,354.572,Fossil Gas
2026-01-17 11:30:00,GB,365.33,Fossil Gas
2026-01-17 12:00:00,GB,363.656,Fossil Gas
2026-01-17 12:30:00,GB,357.607,Fossil Gas
2026-01-17 13:00:00,GB,354.203,Fossil Gas
2026-01-17 13:30:00,GB,355.39,Fossil Gas
2026-01-17 14:00:00,GB,339.254,Fossil Gas
2026-01-17 14:30:00,GB,338.986,Fossil Gas
2026-01-17 15:00:00,GB,339.827,Fossil Gas
2026-01-17 15:30:00,GB,313.886,Fossil Gas
2026-01-17 16:00:00,GB,311.742,Fossil Gas
2026-01-17 16:30:00,GB,366.032,Fossil Gas
2026-01-17 17:00:00,GB,390.642,Fossil Gas
2026-01-17 17:30:00,GB,390.158,Fossil Gas
2026-01-17 18:00:00,GB,372.885,Fossil Gas
2026-01-17 18:30:00,GB,361.745,Fossil Gas
2026-01-17 19:00:00,GB,351.592,Fossil Gas
2026-01-17 19:30:00,GB,310.311,Fossil Gas
2026-01-17 20:00:00,GB,315.822,Fossil Gas
2026-01-17 20:30:00,GB,278.247,Fossil Gas
2026-01-17 21:00:00,GB,249.605,Fossil Gas
2026-01-17 21:30:00,GB,243.003,Fossil Gas
2026-01-17 22:00:00,GB,239.118,Fossil Gas
2026-01-17 22:30:00,GB,241.688,Fossil Gas
2026-01-17 23:00:00,GB,251.774,Fossil Gas
2026-01-17 23:30:00,GB,258.078,Fossil Gas
2026-01-18 00:00:00,GB,273.337,Fossil Gas
2026-01-18 00:30:00,GB,246.94,Fossil Gas
2026-01-18 01:00:00,GB,248.735,Fossil Gas
2026-01-18 01:30:00,GB,248.942,Fossil Gas
2026-01-18 02:00:00,GB,250.255,Fossil Gas
2026-01-18 02:30:00,GB,232.629,Fossil Gas
2026-01-18 03:00:00,GB,202.508,Fossil Gas
2026-01-18 03:30:00,GB,201.588,Fossil Gas
2026-01-18 04:00:00,GB,211.305,Fossil Gas
2026-01-18 04:30:00,GB,210.756,Fossil Gas
2026-01-18 05:00:00,GB,215.189,Fossil Gas
2026-01-18 05:30:00,GB,217.454,Fossil Gas
2026-01-18 06:00:00,GB,217.008,Fossil Gas
2026-01-18 06:30:00,GB,219.382,Fossil Gas
2026-01-18 07:00:00,GB,247.102,Fossil Gas
2026-01-18 07:30:00,GB,245.24,Fossil Gas
2026-01-18 08:00:00,GB,249.633,Fossil Gas
2026-01-18 08:30:00,GB,254.572,Fossil Gas
2026-01-18 09:00:00,GB,251.37,Fossil Gas
2026-01-18 09:30:00,GB,254.718,Fossil Gas
2026-01-18 10:00:00,GB,252.532,Fossil Gas
2026-01-18 10:30:00,GB,253.304,Fossil Gas
2026-01-18 11:00:00,GB,255.041,Fossil Gas
2026-01-18 11:30:00,GB,252.465,Fossil Gas
2026-01-18 12:00:00,GB,254.821,Fossil Gas
2026-01-18 12:30:00,GB,254.081,Fossil Gas
2026-01-18 13:00:00,GB,254.205,Fossil Gas
2026-01-18 13:30:00,GB,251.707,Fossil Gas
2026-01-18 14:00:00,GB,254.863,Fossil Gas
2026-01-18 14:30:00,GB,252.83,Fossil Gas
2026-01-18 15:00:00,GB,272.215,Fossil Gas
2026-01-18 15:30:00,GB,295.436,Fossil Gas
2026-01-18 16:00:00,GB,317.519,Fossil Gas
2026-01-18 16:30:00,GB,341.949,Fossil Gas
2026-01-18 17:00:00,GB,314.311,Fossil Gas
2026-01-18 17:30:00,GB,309.149,Fossil Gas
2026-01-18 18:00:00,GB,315.675,Fossil Gas
2026-01-18 18:30:00,GB,312.116,Fossil Gas
2026-01-18 19:00:00,GB,308.772,Fossil Gas
2026-01-18 19:30:00,GB,304.942,Fossil Gas
2026-01-18 20:00:00,GB,306.645,Fossil Gas
2026-01-18 20:30:00,GB,314.197,Fossil Gas
2026-01-18 21:00:00,GB,312.508,Fossil Gas
2026-01-18 21:30:00,GB,290.139,Fossil Gas
2026-01-18 22:00:00,GB,208.942,Fossil Gas
2026-01-18 22:30:00,GB,200.517,Fossil Gas
2026-01-18 23:00:00,GB,207.992,Fossil Gas
2026-01-18 23:30:00,GB,223.065,Fossil Gas
2026-01-19 00:00:00,GB,231.357,Fossil Gas
2026-01-19 00:30:00,GB,226.528,Fossil Gas
2026-01-19 01:00:00,GB,219.869,Fossil Gas
2026-01-19 01:30:00,GB,183.429,Fossil Gas
2026-01-19 02:00:00,GB,193.052,Fossil Gas
2026-01-19 02:30:00,GB,190.001,Fossil Gas
2026-01-19 03:00:00,GB,183.317,Fossil Gas
2026-01-19 03:30:00,GB,183.928,Fossil Gas
2026-01-19 04:00:00,GB,186.892,Fossil Gas
2026-01-19 04:30:00,GB,188.458,Fossil Gas
2026-01-19 05:00:00,GB,197.608,Fossil Gas
2026-01-19 05:30:00,GB,193.241,Fossil Gas
2026-01-19 06:00:00,GB,231.553,Fossil Gas
2026-01-19 06:30:00,GB,246.249,Fossil Gas
2026-01-19 07:00:00,GB,290.785,Fossil Gas
2026-01-19 07:30:00,GB,310.151,Fossil Gas
2026-01-19 08:00:00,GB,328.33,Fossil Gas
2026-01-19 08:30:00,GB,380.238,Fossil Gas
2026-01-19 09:00:00,GB,355.609,Fossil Gas
2026-01-19 09:30:00,GB,320.943,Fossil Gas
2026-01-19 10:00:00,GB,326.601,Fossil Gas
2026-01-19 10:30:00,GB,346.195,Fossil Gas
2026-01-19 11:00:00,GB,391.948,Fossil Gas
2026-01-19 11:30:00,GB,419.6,Fossil Gas
2026-01-19 12:00:00,GB,431.176,Fossil Gas
2026-01-19 12:30:00,GB,434.914,Fossil Gas
2026-01-19 13:00:00,GB,428.1,Fossil Gas
2026-01-19 13:30:00,GB,429.841,Fossil Gas
2026-01-19 14:00:00,GB,434.309,Fossil Gas
2026-01-19 14:30:00,GB,429.532,Fossil Gas
2026-01-19 15:00:00,GB,440.788,Fossil Gas
2026-01-19 15:30:00,GB,443.174,Fossil Gas
2026-01-19 16:00:00,GB,436.024,Fossil Gas
2026-01-19 16:30:00,GB,437.621,Fossil Gas
2026-01-19 17:00:00,GB,436.432,Fossil Gas
2026-01-19 17:30:00,GB,438.078,Fossil Gas
2026-01-19 18:00:00,GB,436.71,Fossil Gas
2026-01-19 18:30:00,GB,419.631,Fossil Gas
2026-01-19 19:00:00,GB,410.779,Fossil Gas
2026-01-19 19:30:00,GB,403.816,Fossil Gas
2026-01-19 20:00:00,GB,378.13,Fossil Gas
2026-01-19 20:30:00,GB,326.081,Fossil Gas
2026-01-19 21:00:00,GB,251.417,Fossil Gas
2026-01-19 21:30:00,GB,245.867,Fossil Gas
2026-01-19 22:00:00,GB,248.127,Fossil Gas
2026-01-19 22:30:00,GB,247.548,Fossil Gas
2026-01-19 23:00:00,GB,240.805,Fossil Gas
2026-01-19 23:30:00,GB,210.041,Fossil Gas
2026-01-20 00:00:00,GB,208.581,Fossil Gas
2026-01-20 00:30:00,GB,200.953,Fossil Gas
2026-01-20 01:00:00,GB,180.484,Fossil Gas
2026-01-20 01:30:00,GB,183.096,Fossil Gas
2026-01-20 02:00:00,GB,198.792,Fossil Gas
2026-01-20 02:30:00,GB,199.415,Fossil Gas
2026-01-20 03:00:00,GB,195.459,Fossil Gas
2026-01-20 03:30:00,GB,202.723,Fossil Gas
2026-01-20 04:00:00,GB,231.864,Fossil Gas
2026-01-20 04:30:00,GB,228.324,Fossil Gas
2026-01-20 05:00:00,GB,212.139,Fossil Gas
2026-01-20 05:30:00,GB,181.476,Fossil Gas
2026-01-20 06:00:00,GB,191.703,Fossil Gas
2026-01-20 06:30:00,GB,203.529,Fossil Gas
2026-01-20 07:00:00,GB,228.658,Fossil Gas
2026-01-20 07:30:00,GB,223.644,Fossil Gas
2026-01-20 08:00:00,GB,225.471,Fossil Gas
2026-01-20 08:30:00,GB,240.857,Fossil Gas
2026-01-20 09:00:00,GB,249.077,Fossil Gas
2026-01-20 09:30:00,GB,254.557,Fossil Gas
2026-01-20 10:00:00,GB,247.747,Fossil Gas
2026-01-20 10:30:00,GB,245.679,Fossil Gas
2026-01-20 11:00:00,GB,246.936,Fossil Gas
2026-01-20 11:30:00,GB,236.517,Fossil Gas
2026-01-20 12:00:00,GB,236.885,Fossil Gas
2026-01-20 12:30:00,GB,241.637,Fossil Gas
2026-01-20 13:00:00,GB,234.654,Fossil Gas
2026-01-20 13:30:00,GB,235.538,Fossil Gas
2026-01-20 14:00:00,GB,246.011,Fossil Gas
2026-01-20 14:30:00,GB,248.084,Fossil Gas
2026-01-20 15:00:00,GB,266.021,Fossil Gas
2026-01-20 15:30:00,GB,269.571,Fossil Gas
2026-01-20 16:00:00,GB,263.626,Fossil Gas
2026-01-20 16:30:00,GB,254.804,Fossil Gas
2026-01-20 17:00:00,GB,249.274,Fossil Gas
2026-01-20 17:30:00,GB,241.242,Fossil Gas
2026-01-20 18:00:00,GB,249.807,Fossil Gas
2026-01-20 18:30:00,GB,245.504,Fossil Gas
2026-01-20 19:00:00,GB,245.682,Fossil Gas
2026-01-20 19:30:00,GB,251.459,Fossil Gas
2026-01-20 20:00:00,GB,249.393,Fossil Gas
2026-01-20 20:30:00,GB,242.083,Fossil Gas
2026-01-20 21:00:00,GB,241.97,Fossil Gas
2026-01-20 21:30:00,GB,208.458,Fossil Gas
2026-01-20 22:00:00,GB,200.157,Fossil Gas
2026-01-20 22:30:00,GB,187.225,Fossil Gas
2026-01-20 23:00:00,GB,187.688,Fossil Gas
2026-01-20 23:30:00,GB,180.652,Fossil Gas
2026-01-21 00:00:00,GB,181.137,Fossil Gas
2026-01-21 00:30:00,GB,187.877,Fossil Gas
2026-01-21 01:00:00,GB,187.875,Fossil Gas
2026-01-21 01:30:00,GB,178.59,Fossil Gas
2026-01-21 02:00:00,GB,180.755,Fossil Gas
2026-01-21 02:30:00,GB,189.395,Fossil Gas
2026-01-21 03:00:00,GB,203.414,Fossil Gas
2026-01-21 03:30:00,GB,206.786,Fossil Gas
2026-01-21 04:00:00,GB,206.035,Fossil Gas
2026-01-21 04:30:00,GB,212.137,Fossil Gas
2026-01-21 05:00:00,GB,214.525,Fossil Gas
2026-01-21 05:30:00,GB,218.854,Fossil Gas
2026-01-21 06:00:00,GB,227.767,Fossil Gas
2026-01-21 06:30:00,GB,247.764,Fossil Gas
2026-01-21 07:00:00,GB,264.392,Fossil Gas
2026-01-21 07:30:00,GB,285.25,Fossil Gas
2026-01-21 08:00:00,GB,298.887,Fossil Gas
2026-01-21 08:30:00,GB,300.057,Fossil Gas
2026-01-21 09:00:00,GB,309.029,Fossil Gas
2026-01-21 09:30:00,GB,301.12,Fossil Gas
2026-01-21 10:00:00,GB,300.077,Fossil Gas
2026-01-21 10:30:00,GB,305.925,Fossil Gas
2026-01-21 11:00:00,GB,306.318,Fossil Gas
2026-01-21 11:30:00,GB,305.613,Fossil Gas
2026-01-21 12:00:00,GB,249.06,Fossil Gas
2026-01-21 12:30:00,GB,229.104,Fossil Gas
2026-01-21 13:00:00,GB,207.765,Fossil Gas
2026-01-21 13:30:00,GB,187.915,Fossil Gas
2026-01-21 14:00:00,GB,189.131,Fossil Gas
2026-01-21 14:30:00,GB,192.742,Fossil Gas
2026-01-21 15:00:00,GB,193.047,Fossil Gas
