DateTime,Fossil Gas [Actual Aggregated] [actual-entsoe],Fossil Hard coal [Actual Aggregated] [actual-entsoe],Fossil Oil [Actual Aggregated] [actual-entsoe],Fossil Peat [Actual Aggregated] [actual-entsoe],Hydro Pumped Storage [Actual Aggregated] [actual-entsoe],Hydro Run-of-river and pondage [Actual Aggregated] [actual-entsoe],Wind Onshore [Actual Aggregated] [actual-entsoe],Other [Actual Aggregated] [actual-entsoe],Fossil Gas [Actual Consumption] [actual-entsoe],Fossil Hard coal [Actual Consumption] [actual-entsoe],Fossil Oil [Actual Consumption] [actual-entsoe],Fossil Peat [Actual Consumption] [actual-entsoe],Hydro Pumped Storage [Actual Consumption] [actual-entsoe],Hydro Run-of-river and pondage [Actual Consumption] [actual-entsoe],Other [Actual Consumption] [actual-entsoe],Solar [Actual Aggregated] [actual-entsoe],Solar [Actual Consumption] [actual-entsoe]
2024-09-30 23:30:00+01:00,1440.25,103.35,164.37,0.0,0.0,23.11,879.5,0.0,0.38,6.41,0.13,0.63,77.43,0.0,0.65,,
2024-10-01 00:00:00+01:00,1356.85,103.82,164.37,0.0,0.0,23.27,865.69,0.0,0.37,6.41,0.1,0.69,226.77,0.0,0.62,,
2024-10-01 00:30:00+01:00,1226.11,101.29,164.03,0.0,0.0,22.55,881.32,0.0,0.37,6.41,0.16,0.69,225.03,0.0,0.66,,
2024-10-01 01:00:00+01:00,1174.23,99.92,168.05,0.0,0.0,7.34,885.1,0.0,0.37,6.18,0.13,0.69,223.63,0.0,0.65,,
2024-10-01 01:30:00+01:00,1174.69,101.06,166.38,0.0,0.0,7.36,833.69,0.0,0.37,6.64,0.13,0.69,221.94,0.0,0.62,,
2024-10-01 02:00:00+01:00,1153.8,102.43,164.37,0.0,0.0,6.94,851.57,0.0,0.38,6.64,0.1,0.69,222.17,0.0,0.65,,
2024-10-01 02:30:00+01:00,1246.56,99.92,170.4,0.0,0.0,7.06,798.82,0.0,0.37,6.18,0.1,0.63,219.6,0.0,0.66,,
2024-10-01 03:00:00+01:00,1152.53,101.52,172.1,0.0,0.0,7.29,844.94,0.0,0.38,6.18,0.1,0.69,218.29,0.0,0.66,,
2024-10-01 03:30:00+01:00,1131.67,99.47,167.05,0.0,0.0,7.29,839.64,0.0,0.38,6.18,0.1,0.63,218.5,0.0,0.66,,
2024-10-01 04:00:00+01:00,1103.63,102.66,164.37,0.0,0.0,6.82,835.55,0.0,0.37,6.18,0.13,0.69,217.7,0.0,0.62,,
2024-10-01 04:30:00+01:00,1115.79,101.06,164.7,0.0,0.0,7.14,802.76,0.0,0.37,6.18,0.13,0.69,216.97,0.0,0.65,,
2024-10-01 05:00:00+01:00,1110.63,99.92,164.37,0.0,0.0,6.74,807.01,0.0,0.36,6.18,0.07,0.69,215.5,0.0,0.66,,
2024-10-01 05:30:00+01:00,1164.08,101.98,163.36,0.0,0.0,7.12,781.05,0.0,0.38,6.18,0.07,0.56,141.66,0.0,0.61,,
2024-10-01 06:00:00+01:00,1324.01,103.12,165.37,0.0,0.0,6.54,774.1,0.0,0.37,6.18,0.13,0.63,0.0,0.0,0.66,,
2024-10-01 06:30:00+01:00,1624.94,99.01,175.78,0.0,0.0,7.1,762.56,0.0,0.37,6.18,0.16,0.63,0.0,0.0,0.62,,
2024-10-01 07:00:00+01:00,1702.51,101.98,164.03,0.0,0.0,6.65,815.59,0.0,0.37,6.18,0.13,0.63,0.0,0.0,0.66,,
2024-10-01 07:30:00+01:00,1781.18,160.76,379.07,0.0,15.01,6.69,779.1,0.0,0.38,5.95,0.16,0.69,0.0,0.0,0.62,,
2024-10-01 08:00:00+01:00,1799.61,196.44,442.82,0.0,132.5,6.7,727.68,0.0,0.36,6.64,0.13,0.69,0.0,0.0,0.66,,
2024-10-01 08:30:00+01:00,1800.46,203.29,442.82,0.0,185.08,6.7,723.03,0.0,0.38,6.64,0.13,0.69,0.0,0.0,0.61,,
2024-10-01 09:00:00+01:00,1776.71,215.19,435.77,0.0,183.69,38.07,650.37,0.0,0.41,6.41,0.13,0.69,0.0,0.0,0.66,,
2024-10-01 09:30:00+01:00,1799.94,220.68,435.77,0.0,184.06,38.19,561.55,0.0,0.41,6.64,0.13,0.69,0.0,0.0,0.66,,
2024-10-01 10:00:00+01:00,1795.0,220.23,449.53,0.0,20.13,42.75,535.98,0.0,0.41,6.87,0.13,0.69,0.0,0.0,0.62,,
2024-10-01 10:30:00+01:00,1742.59,164.87,389.14,0.0,9.52,48.57,590.25,0.0,0.41,6.64,0.1,0.69,0.0,0.0,0.62,,
2024-10-01 11:00:00+01:00,1705.87,105.65,389.48,0.0,9.59,52.98,590.41,0.0,0.41,6.41,0.13,0.69,0.0,0.0,0.62,,
2024-10-01 11:30:00+01:00,1607.49,100.61,384.12,0.0,9.88,53.48,653.08,0.0,0.41,6.41,0.13,0.69,0.0,0.0,0.66,,
2024-10-01 12:00:00+01:00,1597.69,100.84,384.45,0.0,9.81,53.24,624.98,0.0,0.41,6.41,0.13,0.69,0.0,0.0,0.62,,
2024-10-01 12:30:00+01:00,1580.97,99.92,385.79,0.0,10.33,53.69,617.71,0.0,0.41,6.41,0.07,0.63,0.0,0.0,0.62,,
2024-10-01 13:00:00+01:00,1629.74,97.18,354.92,0.0,0.0,53.69,628.65,0.0,0.38,6.41,0.1,0.69,78.31,0.0,0.61,,
2024-10-01 13:30:00+01:00,1581.22,96.27,375.72,0.0,0.0,64.9,619.54,0.0,0.38,6.41,0.1,0.69,150.45,0.0,0.62,,
2024-10-01 14:00:00+01:00,1531.17,100.61,393.16,0.0,0.0,74.53,632.43,0.0,0.37,6.41,0.07,0.69,149.28,0.0,0.66,,
2024-10-01 14:30:00+01:00,1633.69,100.38,384.12,0.0,0.0,75.44,562.73,0.0,0.37,6.64,0.1,0.63,146.2,0.0,0.62,,
2024-10-01 15:00:00+01:00,1628.05,100.38,294.2,0.0,0.0,89.71,533.17,0.0,0.36,6.41,0.13,0.56,74.28,0.0,0.67,,
2024-10-01 15:30:00+01:00,1637.84,100.84,318.69,0.0,0.0,98.65,508.67,0.0,0.37,6.18,0.07,0.63,0.0,0.0,0.62,,
2024-10-01 16:00:00+01:00,1648.75,99.01,396.85,0.0,0.0,100.3,485.0,0.0,0.37,6.18,0.13,0.69,0.0,0.0,0.66,,
2024-10-01 16:30:00+01:00,1769.73,99.92,447.18,0.0,13.76,98.21,442.39,0.0,0.37,6.18,0.1,0.63,0.0,0.0,0.62,,
2024-10-01 17:00:00+01:00,1787.41,202.15,439.14,0.0,101.07,114.48,418.08,0.0,0.37,6.18,0.1,0.56,0.0,0.0,0.62,,
2024-10-01 17:30:00+01:00,1758.16,216.79,434.43,0.0,183.55,113.19,417.18,0.0,0.37,6.18,0.1,0.56,0.0,0.0,0.66,,
2024-10-01 18:00:00+01:00,1790.88,220.68,434.09,0.0,174.68,113.32,412.55,0.0,0.36,5.95,0.07,0.56,0.0,0.0,0.66,,
2024-10-01 18:30:00+01:00,1792.04,221.6,437.11,0.0,180.84,113.72,405.51,0.0,0.37,6.18,0.07,0.56,0.0,0.0,0.62,,
2024-10-01 19:00:00+01:00,1768.11,216.1,430.4,0.0,173.51,110.58,474.33,0.0,0.36,6.18,0.07,0.56,0.0,0.0,0.61,,
2024-10-01 19:30:00+01:00,1800.85,214.96,440.81,0.0,180.1,96.67,631.99,0.0,0.37,6.41,0.07,0.63,0.0,0.0,0.66,,
2024-10-01 20:00:00+01:00,1807.13,209.48,446.51,0.0,200.17,80.07,719.43,0.0,0.37,6.41,0.07,0.69,0.0,0.0,0.66,,
2024-10-01 20:30:00+01:00,1755.64,151.61,440.14,0.0,223.32,33.1,767.25,0.0,0.37,6.18,0.07,0.69,0.0,0.0,0.65,,
2024-10-01 21:00:00+01:00,1707.99,101.52,447.18,0.0,184.43,21.24,780.87,0.0,0.37,6.87,0.07,0.69,0.0,0.0,0.67,,
2024-10-01 21:30:00+01:00,1670.63,103.35,436.1,0.0,20.93,6.79,774.08,0.0,0.36,6.64,0.1,0.69,0.0,0.0,0.66,,
2024-10-01 22:00:00+01:00,1589.59,101.29,395.51,0.0,0.0,6.81,777.97,0.0,0.37,6.64,0.07,0.69,0.0,0.0,0.66,,
2024-10-01 22:30:00+01:00,1511.43,104.73,250.93,0.0,0.0,7.2,784.71,0.0,0.37,6.18,0.07,0.69,0.0,0.0,0.66,,
2024-10-01 23:00:00+01:00,1428.7,102.66,167.38,0.0,0.0,7.05,715.78,0.0,0.37,6.18,0.07,0.69,0.0,0.0,0.62,,
2024-10-01 23:30:00+01:00,1453.18,104.28,173.77,0.0,0.0,7.44,759.81,0.0,0.37,6.18,0.07,0.69,148.99,0.0,0.66,,
2024-10-02 00:00:00+01:00,1415.45,105.42,163.7,0.0,0.0,6.15,759.54,0.0,0.36,6.18,0.1,0.69,227.15,0.0,0.62,,
2024-10-02 00:30:00+01:00,1363.65,105.19,164.7,0.0,0.0,7.15,740.96,0.0,0.37,5.95,0.1,0.63,225.68,0.0,0.62,,
2024-10-02 01:00:00+01:00,1403.51,103.59,168.39,0.0,0.0,7.55,653.78,0.0,0.36,6.18,0.07,0.69,224.0,0.0,0.66,,
2024-10-02 01:30:00+01:00,1377.88,101.98,164.03,0.0,0.0,6.91,620.0,0.0,0.38,6.64,0.13,0.69,222.97,0.0,0.66,,
2024-10-02 02:00:00+01:00,1349.05,101.75,164.37,0.0,0.0,6.89,646.19,0.0,0.38,6.18,0.13,0.69,222.01,0.0,0.66,,
2024-10-02 02:30:00+01:00,1370.57,101.98,167.72,0.0,0.0,7.16,642.32,0.0,0.39,6.18,0.13,0.69,220.18,0.0,0.66,,
2024-10-02 03:00:00+01:00,1327.53,105.42,164.03,0.0,0.0,6.98,645.21,0.0,0.37,6.41,0.1,0.63,220.56,0.0,0.66,,
2024-10-02 03:30:00+01:00,1282.05,104.73,164.37,0.0,0.0,6.61,690.76,0.0,0.36,6.18,0.1,0.63,219.53,0.0,0.66,,
2024-10-02 04:00:00+01:00,1161.53,104.73,165.37,0.0,0.0,6.46,737.08,0.0,0.38,6.18,0.1,0.63,218.07,0.0,0.66,,
2024-10-02 04:30:00+01:00,1094.3,104.73,164.03,0.0,0.0,6.58,800.22,0.0,0.36,6.18,0.1,0.63,216.53,0.0,0.66,,
2024-10-02 05:00:00+01:00,1137.84,103.82,172.77,0.0,0.0,7.06,808.76,0.0,0.38,6.18,0.1,0.63,213.96,0.0,0.66,,
2024-10-02 05:30:00+01:00,1364.05,104.96,164.37,0.0,0.0,6.35,878.32,0.0,0.37,6.18,0.07,0.63,214.19,0.0,0.66,,
2024-10-02 06:00:00+01:00,1111.01,104.73,164.7,0.0,0.0,7.24,903.29,0.0,0.36,6.18,0.13,0.63,0.0,0.0,0.62,,
2024-10-02 06:30:00+01:00,1267.77,103.12,168.72,0.0,0.0,6.42,926.29,0.0,0.38,6.64,0.1,0.69,0.0,0.0,0.66,,
2024-10-02 07:00:00+01:00,1569.81,103.59,188.18,0.0,0.0,7.46,942.98,0.0,0.37,6.64,0.16,0.56,0.0,0.0,0.66,,
2024-10-02 07:30:00+01:00,1674.29,101.52,232.48,0.0,105.11,6.88,984.93,0.0,0.38,6.87,0.13,0.69,0.0,0.0,0.62,,
2024-10-02 08:00:00+01:00,1708.53,103.59,413.63,0.0,106.27,38.23,959.82,0.0,0.37,6.64,0.13,0.56,0.0,0.0,0.61,,
2024-10-02 08:30:00+01:00,1760.15,101.06,435.43,0.0,110.89,39.54,887.11,0.0,0.37,6.41,0.13,0.56,0.0,0.0,0.66,,
2024-10-02 09:00:00+01:00,1776.63,98.78,422.7,0.0,144.43,39.86,796.37,0.0,0.36,6.64,0.16,0.56,0.0,0.0,0.67,,
2024-10-02 09:30:00+01:00,1791.29,99.69,432.41,0.0,108.83,40.14,731.72,0.0,0.38,6.18,0.16,0.56,0.0,0.0,0.66,,
2024-10-02 10:00:00+01:00,1767.57,103.35,417.31,0.0,100.33,42.79,664.86,0.0,0.38,6.41,0.16,0.63,0.0,0.0,0.66,,
2024-10-02 10:30:00+01:00,1747.8,105.88,437.11,0.0,14.93,42.41,632.85,0.0,0.38,6.41,0.13,0.69,0.0,0.0,0.66,,
2024-10-02 11:00:00+01:00,1663.62,105.88,407.93,0.0,5.05,42.67,658.95,0.0,0.38,6.18,0.1,0.69,0.0,0.0,0.62,,
2024-10-02 11:30:00+01:00,1612.22,104.51,315.34,14.86,5.12,43.09,711.0,0.0,0.38,6.18,0.13,0.62,0.0,0.0,0.66,,
2024-10-02 12:00:00+01:00,1575.57,104.28,295.88,15.11,5.12,42.47,716.14,0.0,0.37,6.41,0.1,0.69,0.0,0.0,0.66,,
2024-10-02 12:30:00+01:00,1544.71,105.42,262.99,14.85,4.98,41.96,712.5,0.0,0.36,6.41,0.1,0.69,0.0,0.0,0.66,,
2024-10-02 13:00:00+01:00,1500.03,106.33,266.35,42.56,4.9,42.53,767.93,0.0,0.37,6.41,0.13,0.69,0.0,0.0,0.62,,
2024-10-02 13:30:00+01:00,1435.49,106.33,225.42,37.54,0.0,49.08,783.23,0.0,0.37,6.41,0.1,0.69,0.0,0.0,0.66,,
2024-10-02 14:00:00+01:00,1526.72,105.19,208.31,42.8,0.0,54.51,771.46,0.0,0.38,5.95,0.1,0.69,72.52,0.0,0.66,,
2024-10-02 14:30:00+01:00,1506.12,105.19,254.62,42.84,0.0,56.91,775.82,0.0,0.36,6.18,0.07,0.69,72.88,0.0,0.66,,
2024-10-02 15:00:00+01:00,1572.19,106.56,300.23,42.79,0.0,56.57,828.64,0.0,0.38,6.41,0.1,0.69,143.2,0.0,0.67,,
2024-10-02 15:30:00+01:00,1574.08,105.19,323.04,23.28,0.0,56.02,869.19,0.0,0.37,5.73,0.13,0.69,143.94,0.0,0.66,,
2024-10-02 16:00:00+01:00,1629.46,104.73,344.87,0.0,0.0,57.14,872.73,0.0,0.37,6.18,0.07,0.83,142.1,0.0,0.66,,
2024-10-02 16:30:00+01:00,1673.88,103.35,422.03,0.0,0.0,68.38,846.72,0.0,0.38,6.18,0.07,1.39,141.88,0.0,0.67,,
2024-10-02 17:00:00+01:00,1689.57,103.82,426.72,0.0,0.0,68.59,886.17,0.0,0.36,6.18,0.07,0.69,0.0,0.0,0.66,,
2024-10-02 17:30:00+01:00,1777.31,130.12,442.15,0.0,20.13,102.44,810.08,0.0,0.38,6.18,0.07,0.83,0.0,0.0,0.66,,
2024-10-02 18:00:00+01:00,1793.69,136.29,439.47,0.0,137.47,117.43,772.84,0.0,0.37,6.18,0.13,2.8,0.0,0.0,0.62,,
2024-10-02 18:30:00+01:00,1790.32,138.57,436.77,0.0,152.71,117.77,830.61,0.0,0.37,6.18,0.07,2.86,0.0,0.0,0.66,,
2024-10-02 19:00:00+01:00,1784.09,140.63,430.74,0.0,151.54,116.49,907.45,0.0,0.36,6.18,0.07,2.94,0.0,0.0,0.61,,
2024-10-02 19:30:00+01:00,1778.42,112.73,434.09,0.0,189.84,101.9,1008.46,0.0,0.36,6.18,0.07,2.94,0.0,0.0,0.62,,
2024-10-02 20:00:00+01:00,1665.68,102.66,397.86,0.0,179.67,92.28,1152.93,0.0,0.37,6.18,0.07,2.94,0.0,0.0,0.66,,
2024-10-02 20:30:00+01:00,1648.26,103.82,318.35,0.0,186.84,57.89,1122.67,0.0,0.37,5.95,0.07,2.94,0.0,0.0,0.66,,
2024-10-02 21:00:00+01:00,1621.9,107.7,212.02,0.0,220.24,33.93,1137.84,0.0,0.38,6.41,0.07,2.94,0.0,0.0,0.66,,
2024-10-02 21:30:00+01:00,1559.67,106.79,190.88,0.0,26.21,23.15,1163.73,0.0,0.38,6.64,0.05,2.94,0.0,0.0,0.62,,
2024-10-02 22:00:00+01:00,1392.14,106.11,174.11,0.0,11.79,11.57,1195.71,0.0,0.37,6.18,0.1,2.94,0.0,0.0,0.62,,
2024-10-02 22:30:00+01:00,1293.67,107.02,170.4,0.0,0.0,11.43,1233.28,0.0,0.37,6.18,0.05,2.94,0.0,0.0,0.66,,
2024-10-02 23:00:00+01:00,1258.83,107.7,174.44,0.0,0.0,11.48,1201.4,0.0,0.38,6.18,0.07,3.01,0.0,0.0,0.65,,
2024-10-02 23:30:00+01:00,1164.27,104.96,164.37,0.0,0.0,10.85,1177.88,0.0,0.38,6.18,0.07,3.15,0.0,0.0,0.66,,
2024-10-03 00:00:00+01:00,1173.04,104.51,167.72,0.0,0.0,11.13,1155.98,0.0,0.37,6.41,0.1,3.07,147.82,0.0,0.66,,
2024-10-03 00:30:00+01:00,1183.88,104.28,169.39,0.0,0.0,11.37,1195.17,0.0,0.37,6.41,0.1,3.07,223.41,0.0,0.66,,
2024-10-03 01:00:00+01:00,1187.18,102.43,176.79,0.0,0.0,11.58,1175.39,0.0,0.38,6.18,0.07,3.07,220.49,0.0,0.66,,
2024-10-03 01:30:00+01:00,1187.46,104.05,175.45,0.0,0.0,11.26,1226.02,0.0,0.38,5.73,0.07,3.07,220.04,0.0,0.66,,
2024-10-03 02:00:00+01:00,1224.78,106.33,173.44,0.0,0.0,11.1,1169.53,0.0,0.37,6.18,0.07,3.07,219.31,0.0,0.62,,
2024-10-03 02:30:00+01:00,1260.56,105.88,164.37,0.0,0.0,10.77,1211.41,0.0,0.38,5.95,0.07,3.07,219.53,0.0,0.66,,
2024-10-03 03:00:00+01:00,1124.11,106.33,164.37,0.0,0.0,10.79,1272.87,0.0,0.39,6.18,0.1,3.07,218.57,0.0,0.66,,
2024-10-03 03:30:00+01:00,1124.68,105.65,164.37,0.0,0.0,11.02,1276.34,0.0,0.37,6.41,0.07,3.07,217.34,0.0,0.66,,
2024-10-03 04:00:00+01:00,1032.13,107.02,164.03,0.0,0.0,11.06,1299.35,0.0,0.37,6.18,0.07,3.07,215.94,0.0,0.66,,
2024-10-03 04:30:00+01:00,980.2,106.56,165.04,0.0,0.0,10.87,1326.42,0.0,0.37,6.18,0.07,3.15,214.54,0.0,0.66,,
2024-10-03 05:00:00+01:00,1088.68,106.79,177.79,0.0,0.0,11.96,1375.82,0.0,0.37,6.18,0.07,3.21,212.13,0.0,0.62,,
2024-10-03 05:30:00+01:00,1125.47,108.85,164.7,0.0,0.0,10.5,1389.77,0.0,0.37,6.18,0.07,3.15,0.0,0.0,0.66,,
2024-10-03 06:00:00+01:00,962.8,107.02,170.06,0.0,0.0,11.69,1388.14,0.0,0.37,6.18,0.07,3.07,0.0,0.0,0.66,,
2024-10-03 06:30:00+01:00,1246.04,105.65,167.72,0.0,0.0,10.91,1452.41,0.0,0.37,6.18,0.07,3.07,0.0,0.0,0.62,,
2024-10-03 07:00:00+01:00,1618.58,106.11,189.52,0.0,26.14,11.7,1398.25,0.0,0.37,6.18,0.1,3.01,0.0,0.0,0.66,,
2024-10-03 07:30:00+01:00,1664.13,106.11,374.38,0.0,224.78,10.52,1348.52,0.0,0.38,6.18,0.1,3.07,0.0,0.0,0.66,,
2024-10-03 08:00:00+01:00,1628.95,105.65,398.86,0.0,217.9,10.64,1385.36,0.0,0.36,6.18,0.1,3.5,0.0,0.0,0.66,,
2024-10-03 08:30:00+01:00,1620.55,105.88,342.52,0.0,219.51,11.09,1402.23,0.0,0.38,6.41,0.1,3.5,0.0,0.0,0.62,,
2024-10-03 09:00:00+01:00,1651.4,105.42,351.23,0.0,225.66,11.61,1403.57,0.0,0.37,6.18,0.1,1.39,0.0,0.0,0.65,,
2024-10-03 09:30:00+01:00,1650.57,106.33,434.76,0.0,96.6,10.31,1443.59,0.0,0.37,6.41,0.1,1.47,0.0,0.0,0.66,,
2024-10-03 10:00:00+01:00,1718.06,106.33,451.87,0.0,14.87,11.16,1386.4,0.0,0.37,6.64,0.13,1.54,0.0,0.0,0.66,,
2024-10-03 10:30:00+01:00,1649.95,104.73,430.07,0.0,10.54,10.24,1403.11,0.0,0.36,6.87,0.1,1.54,0.0,0.0,0.61,,
2024-10-03 11:00:00+01:00,1543.95,105.88,274.74,0.0,10.69,10.51,1547.45,0.0,0.37,6.87,0.1,1.54,0.0,0.0,0.62,,
2024-10-03 11:30:00+01:00,1421.51,102.21,202.28,0.0,0.0,6.86,1610.24,0.0,0.36,6.18,0.1,1.47,0.0,0.0,0.66,,
2024-10-03 12:00:00+01:00,1268.96,101.75,164.37,0.0,0.0,7.19,1857.39,0.0,0.38,6.41,0.05,1.04,0.0,0.0,0.63,,
2024-10-03 12:30:00+01:00,1225.19,102.43,170.4,0.0,0.0,6.57,1951.92,0.0,0.37,6.41,0.07,3.07,0.0,0.0,0.62,,
2024-10-03 13:00:00+01:00,977.32,102.43,164.7,0.0,0.0,6.78,2054.58,0.0,3.45,6.64,0.1,4.47,0.0,0.0,0.66,,
2024-10-03 13:30:00+01:00,1091.08,101.06,174.11,0.0,0.0,15.89,2065.46,0.0,3.45,6.64,0.1,4.61,144.59,0.0,0.66,,
2024-10-03 14:00:00+01:00,1046.56,101.29,164.7,0.0,0.0,23.25,2228.46,0.0,2.21,6.41,0.1,5.59,145.26,0.0,0.62,,
2024-10-03 14:30:00+01:00,906.93,100.15,168.72,0.0,0.0,24.93,2357.68,0.0,0.97,6.41,0.05,4.47,144.16,0.0,0.65,,
2024-10-03 15:00:00+01:00,966.4,97.87,177.79,0.0,0.0,24.6,2436.8,0.0,1.0,6.64,0.05,4.47,143.2,0.0,0.66,,
2024-10-03 15:30:00+01:00,1077.68,99.47,170.4,0.0,0.0,24.58,2528.55,0.0,0.97,6.41,0.05,4.53,143.06,0.0,0.62,,
2024-10-03 16:00:00+01:00,1139.25,102.66,185.16,0.0,0.0,24.93,2549.01,0.0,0.96,6.41,0.01,4.33,141.66,0.0,0.66,,
2024-10-03 16:30:00+01:00,1216.69,102.43,177.12,0.0,0.0,48.43,2505.54,0.0,0.96,5.5,0.07,3.91,0.0,0.0,0.65,,
2024-10-03 17:00:00+01:00,1216.29,101.75,177.12,0.0,0.0,49.33,2523.63,0.0,0.99,6.18,0.07,3.91,0.0,0.0,0.66,,
2024-10-03 17:30:00+01:00,1196.91,101.75,169.06,0.0,0.0,60.56,2555.73,0.0,1.0,6.41,0.07,3.91,0.0,0.0,0.66,,
2024-10-03 18:00:00+01:00,1175.6,104.51,165.04,0.0,117.33,70.22,2597.65,0.0,0.97,8.24,0.01,3.91,0.0,0.0,0.61,,
2024-10-03 18:30:00+01:00,1237.52,103.35,172.77,0.0,126.49,86.31,2618.8,0.0,0.97,6.18,0.05,3.91,0.0,0.0,0.66,,
2024-10-03 19:00:00+01:00,1222.86,103.12,169.39,0.0,123.34,86.15,2614.22,0.0,0.97,6.18,0.05,3.7,0.0,0.0,0.62,,
2024-10-03 19:30:00+01:00,1195.23,103.12,165.71,0.0,118.5,59.53,2673.08,0.0,0.97,6.18,0.05,3.91,0.0,0.0,0.62,,
2024-10-03 20:00:00+01:00,1138.89,103.35,162.69,0.0,216.29,48.88,2761.74,0.0,0.96,6.18,0.05,3.91,0.0,0.0,0.67,,
2024-10-03 20:30:00+01:00,890.52,100.61,164.03,0.0,216.0,36.7,2824.32,0.0,0.97,6.18,0.05,3.91,0.0,0.0,0.66,,
2024-10-03 21:00:00+01:00,575.35,100.38,164.03,0.0,187.43,24.36,2845.14,0.0,0.96,6.18,0.05,3.84,0.0,0.0,0.66,,
2024-10-03 21:30:00+01:00,490.96,100.15,172.1,0.0,7.54,24.86,2857.6,0.0,4.67,6.41,0.05,3.77,0.0,0.0,0.66,,
2024-10-03 22:00:00+01:00,406.68,99.92,163.03,0.0,0.0,22.64,2844.18,0.0,3.99,6.18,0.05,3.77,0.0,0.0,0.67,,
2024-10-03 22:30:00+01:00,336.23,102.89,164.37,0.0,0.0,22.99,2850.55,0.0,4.0,5.95,0.05,3.77,0.0,0.0,0.65,,
2024-10-03 23:00:00+01:00,317.07,99.24,164.37,0.0,0.0,22.93,2856.48,0.0,3.66,6.41,0.05,3.77,0.0,0.0,0.65,,
2024-10-03 23:30:00+01:00,330.58,101.06,164.37,0.0,0.0,22.52,2721.92,0.0,4.0,6.18,0.05,3.77,0.0,0.0,0.63,,
2024-10-04 00:00:00+01:00,384.83,101.75,170.73,0.0,0.0,23.47,2741.34,0.0,3.36,6.41,0.07,3.77,74.28,0.0,0.65,,
2024-10-04 00:30:00+01:00,433.67,101.06,181.48,0.0,0.0,23.31,2823.06,0.0,3.99,6.18,0.01,3.77,221.8,0.0,0.66,,
2024-10-04 01:00:00+01:00,425.32,100.84,179.13,0.0,0.0,22.69,2878.17,0.0,3.7,6.18,0.01,3.84,221.22,0.0,0.62,,
2024-10-04 01:30:00+01:00,427.88,103.59,166.04,0.0,0.0,22.66,2878.83,0.0,3.67,6.41,0.07,3.91,220.63,0.0,0.62,,
2024-10-04 02:00:00+01:00,440.77,101.29,172.43,0.0,0.0,23.67,2835.42,0.0,4.0,6.18,0.07,3.77,218.57,0.0,0.65,,
2024-10-04 02:30:00+01:00,412.13,100.15,164.37,0.0,0.0,23.1,2720.68,0.0,3.36,6.41,0.07,3.7,218.36,0.0,0.62,,
2024-10-04 03:00:00+01:00,336.35,101.52,164.7,0.0,0.0,22.9,2645.66,0.0,3.7,6.18,0.05,3.7,217.48,0.0,0.65,,
2024-10-04 03:30:00+01:00,375.01,100.15,175.45,0.0,0.0,22.82,2736.36,0.0,3.7,6.18,0.05,3.77,215.13,0.0,0.66,,
2024-10-04 04:00:00+01:00,342.57,100.15,171.07,0.0,0.0,22.89,2653.44,0.0,3.67,6.64,0.05,1.39,215.14,0.0,0.67,,
2024-10-04 04:30:00+01:00,322.78,99.24,164.03,0.0,0.0,22.48,2511.56,0.0,4.0,6.41,0.05,1.39,214.48,0.0,0.62,,
2024-10-04 05:00:00+01:00,349.52,98.09,174.11,0.0,0.0,22.53,2574.98,0.0,3.68,6.18,0.07,1.39,141.89,0.0,0.62,,
2024-10-04 05:30:00+01:00,356.07,101.29,177.46,0.0,3.95,22.67,2598.16,0.0,3.67,6.18,0.05,1.89,0.0,0.0,0.66,,
2024-10-04 06:00:00+01:00,417.31,97.41,183.49,0.0,9.66,23.31,2567.3,0.0,3.41,5.5,0.07,3.01,0.0,0.0,0.62,,
2024-10-04 06:30:00+01:00,642.89,99.01,174.78,0.0,67.08,23.13,2525.39,0.0,3.67,6.64,0.1,3.62,0.0,0.0,0.66,,
2024-10-04 07:00:00+01:00,684.5,97.18,173.1,0.0,143.33,23.24,2510.3,0.0,3.67,6.18,0.1,3.62,0.0,0.0,0.66,,
2024-10-04 07:30:00+01:00,682.97,97.41,286.5,0.0,240.31,22.33,2387.41,0.0,3.99,6.41,0.1,3.62,0.0,0.0,0.66,,
2024-10-04 08:00:00+01:00,669.3,98.55,274.41,0.0,237.23,22.31,2342.99,0.0,3.41,6.64,0.1,3.62,0.0,0.0,0.61,,
2024-10-04 08:30:00+01:00,658.95,99.01,264.33,0.0,229.84,22.73,2298.28,0.0,3.69,5.95,0.07,3.62,0.0,0.0,0.66,,
2024-10-04 09:00:00+01:00,682.48,97.87,283.79,0.0,64.59,22.65,2272.43,0.0,3.69,6.18,0.1,2.16,0.0,0.0,0.66,,
2024-10-04 09:30:00+01:00,685.73,96.72,387.8,0.0,12.95,23.22,2137.3,0.0,5.25,6.41,0.13,3.07,0.0,0.0,0.65,,
2024-10-04 10:00:00+01:00,708.76,96.27,415.3,0.0,10.32,22.18,2048.32,0.0,2.66,5.73,0.13,3.21,0.0,0.0,0.62,,
2024-10-04 10:30:00+01:00,706.64,96.27,428.73,0.0,12.3,0.98,1987.42,0.0,3.0,6.41,0.1,3.91,0.0,0.0,0.62,,
2024-10-04 11:00:00+01:00,678.55,90.31,409.94,0.0,10.17,0.97,1957.48,0.0,2.36,6.41,0.1,3.98,0.0,0.0,0.66,,
