DateTime,Forecasted Load [forecast-entsoe],Actual Load [actual-entsoe],Wind Onshore [forecast-entsoe],Fossil Gas [Actual Aggregated] [actual-entsoe],Fossil Hard coal [Actual Aggregated] [actual-entsoe],Fossil Oil [Actual Aggregated] [actual-entsoe],Fossil Peat [Actual Aggregated] [actual-entsoe],Hydro Pumped Storage [Actual Aggregated] [actual-entsoe],Hydro Run-of-river and pondage [Actual Aggregated] [actual-entsoe],Wind Onshore [Actual Aggregated] [actual-entsoe],Other [Actual Aggregated] [actual-entsoe],Fossil Gas [Actual Consumption] [actual-entsoe],Fossil Hard coal [Actual Consumption] [actual-entsoe],Fossil Oil [Actual Consumption] [actual-entsoe],Fossil Peat [Actual Consumption] [actual-entsoe],Hydro Pumped Storage [Actual Consumption] [actual-entsoe],Hydro Run-of-river and pondage [Actual Consumption] [actual-entsoe],Other [Actual Consumption] [actual-entsoe],Solar [Actual Aggregated] [actual-entsoe],Solar [Actual Consumption] [actual-entsoe],ACTUAL WIND(MW),FORECAST WIND(MW),irainfall   Rainfall indicator,Precipitation Amount (mm)  ,ittt Dry bulb indicator,Air Temperature (C),iwb Wet bulb indicator,Wet Bulb Temperature ©,Dew Point Temperature ©,Vapour Pressure (hPa)    , Relative Humidity (%) ,Mean Sea Level Pressure (hPa),itabspeed wind Speed indicator,Mean Wind Speed (kt),itabdir  wind dir indicator,Predominant Wind Direction (deg),Weekday,Mean Wind Speed (km/h)
2024-03-18 00:00:00+00:00,3646.5,3308.885,1399.24,458.77,104.16,169.73000000000002,60.209999999999994,0.0,155.925,1424.54,0.0,2.8,7.78,0.22,0.0,0.0,0.0,0.64,,,1448.5,1376.0,0,0.0,0,9.12,0,8.25,7.26,10.235,87.9,1007.655,2,9.277777778,2.0,211.6666667,1,17.18244444
2024-03-18 01:00:00+00:00,3604.0,3194.2200000000003,1235.645,437.855,104.965,166.20999999999998,48.86,0.0,155.525,1436.01,0.0,2.93,7.555,0.22,0.0,45.49,0.0,0.67,,,1414.5,1223.5,0,0.02,0,8.765,0,8.05,7.215,10.19,89.75,1007.87,2,8.333333333,2.0,197.7777778,1,15.43333333
2024-03-18 02:00:00+00:00,3544.0,3079.815,1152.21,450.08000000000004,102.43,172.085,49.32,0.0,157.115,1303.53,0.0,2.93,7.895,0.22,0.0,221.29,0.0,0.66,,,1301.25,1147.0,0,0.05,0,8.47,0,7.85,7.135,10.125,91.0,1007.93,2,7.888888889,2.0,204.4444444,1,14.61022222
2024-03-18 03:00:00+00:00,3488.5,3029.82,1112.16,450.15999999999997,102.09,172.925,46.28,0.0,156.35,1259.625,0.0,3.005,7.78,0.22,0.0,218.945,0.0,0.64,,,1252.75,1107.5,0,0.0,0,8.04,0,7.44,6.74,9.88,91.15,1007.96,2,7.944444444,2.0,202.2222222,1,14.71311111
2024-03-18 04:00:00+00:00,3458.5,3003.61,1106.22,441.29499999999996,103.12,167.38,46.35,0.0,156.63,1305.54,0.0,2.93,7.78,0.22,0.0,217.4,0.0,0.64,,,1344.0,1117.5,0,0.01,0,7.825,0,7.265,6.625,9.8,91.95,1008.005,2,8.111111111,2.0,198.3333333,1,15.02177778
2024-03-18 05:00:00+00:00,3511.5,3004.205,1204.815,546.235,101.52000000000001,170.075,42.015,0.0,155.1,1486.615,0.0,3.3200000000000003,7.78,0.20500000000000002,0.0,178.51,0.0,0.66,,,1489.0,1220.0,0,0.005,0,7.51,0,7.05,6.505,9.715,93.0,1008.025,2,7.833333333,2.0,192.7777778,1,14.50733333
2024-03-18 06:00:00+00:00,3600.5,3079.495,1436.915,473.54,103.82,166.88,41.25,0.0,155.67000000000002,1639.96,0.0,3.08,7.895,0.20500000000000002,0.0,70.21,0.0,0.66,,,1666.5,1457.5,0,0.01,0,7.49,0,7.01,6.45,9.7,92.85,1007.86,2,7.888888889,2.0,186.1111111,1,14.61022222
2024-03-18 07:00:00+00:00,3657.0,3241.6800000000003,1599.515,467.245,105.765,164.535,41.18,0.0,155.98,1878.135,0.0,3.4000000000000004,7.78,0.16,0.0,0.0,0.0,0.635,,,1874.75,1619.25,0,0.005,0,7.56,0,7.07,6.505,9.72,92.7,1007.785,2,8.555555556,2.0,172.7777778,1,15.84488889
2024-03-18 08:00:00+00:00,3697.5,3403.785,1764.785,519.825,104.155,164.535,41.25,2.525,136.60000000000002,1958.545,0.0,3.005,8.01,0.13,0.0,0.0,0.0,0.615,,,1977.75,1802.75,0,0.005,0,8.525,0,7.89,7.12,10.135,90.55,1007.555,2,9.611111111,2.0,170.0,1,17.79977778
2024-03-18 09:00:00+00:00,3822.0,3614.275,2101.295,501.33500000000004,104.62,166.04500000000002,41.25,5.305,137.305,2289.77,0.0,2.93,8.585,0.1,0.0,0.0,0.0,0.655,,,2326.5,2155.0,0,0.02,0,9.55,0,8.54,7.385,10.325,86.05,1007.1,2,11.11111111,2.0,172.7777778,1,20.57777778
2024-03-18 10:00:00+00:00,3932.5,3800.81,2537.255,255.41,104.27000000000001,164.03,41.18,7.87,137.20499999999998,2757.19,0.0,5.935,8.24,0.115,0.0,0.0,0.0,0.66,,,2802.25,2594.0,0,0.07,0,10.33,0,9.05,7.635,10.5,83.2,1006.605,2,13.0,2.0,177.2222222,1,24.076
2024-03-18 11:00:00+00:00,4000.5,3909.86,2953.36,196.435,104.04,168.39999999999998,41.215,11.350000000000001,137.245,3083.675,0.0,6.29,7.78,0.1,0.0,0.0,0.0,0.635,,,3104.5,2991.25,0,0.095,0,10.68,0,9.275,7.72,10.56,81.95,1005.95,2,14.5,2.0,175.0,1,26.854
2024-03-18 12:00:00+00:00,4027.5,4005.455,3335.13,251.265,103.47,174.26,41.215,19.25,138.22,3263.23,0.0,5.965,9.155000000000001,0.1,0.0,0.0,0.0,0.655,,,3279.25,3352.5,0,0.21,0,10.84,0,9.45,7.95,10.73,82.35,1005.17,2,15.77777778,2.0,174.4444444,1,29.22044444
2024-03-18 13:00:00+00:00,4010.0,4064.695,3489.08,274.56,101.52000000000001,169.225,41.25,17.975,137.82,3357.3599999999997,0.0,5.825,10.75,0.09,0.0,0.0,0.0,0.64,,,3361.0,3513.5,0,0.42,0,10.925,0,9.7,8.4,11.06,84.2,1004.095,2,16.55555556,2.0,172.7777778,1,30.66088889
2024-03-18 14:00:00+00:00,3971.5,3979.56,3668.18,271.565,100.60499999999999,171.57999999999998,41.18,25.585,137.935,3320.625,0.0,6.1850000000000005,9.725000000000001,0.08,0.0,0.0,0.0,0.665,,,3318.75,3684.5,0,0.54,0,11.125,0,9.895,8.635,11.225,84.55,1002.94,2,17.16666667,2.0,173.8888889,1,31.79266667
2024-03-18 15:00:00+00:00,3981.0,4017.415,3779.035,332.46500000000003,99.235,182.985,41.075,34.56,138.7,3440.37,0.0,5.955,14.18,0.08,0.0,0.0,0.0,0.655,,,3459.75,3785.75,0,0.43,0,11.18,0,10.04,8.845,11.385,85.4,1001.79,2,17.55555556,2.0,176.1111111,1,32.51288889
2024-03-18 16:00:00+00:00,4057.0,4074.0,3820.725,357.08500000000004,99.92,168.735,43.620000000000005,24.05,138.13,3519.1549999999997,0.0,6.155,16.235,0.08,0.0,0.0,0.0,0.635,,,3523.0,3821.5,0,0.215,0,11.295,0,10.27,9.215,11.67,87.0,1000.875,2,18.16666667,2.0,177.7777778,1,33.64466667
2024-03-18 17:00:00+00:00,4170.5,4336.6900000000005,3805.545,368.365,99.465,164.2,67.33000000000001,179.95499999999998,137.245,3481.65,0.0,5.975,16.35,0.08,0.0,0.0,0.0,0.64,,,3471.75,3796.5,0,0.405,0,11.255,0,10.44,9.62,11.985,89.4,1000.14,2,17.94444444,2.0,178.3333333,1,33.23311111
2024-03-18 18:00:00+00:00,4289.0,4471.195,3733.645,501.645,100.265,170.075,69.945,196.44,147.51,3424.2749999999996,0.0,6.0649999999999995,15.780000000000001,0.08,0.0,0.0,0.0,0.64,,,3413.75,3730.0,0,0.3,0,11.415,0,10.6,9.795,12.115,89.4,999.83,2,17.83333333,2.0,182.2222222,1,33.02733333
2024-03-18 19:00:00+00:00,4435.0,4506.32,3692.01,449.495,100.95,164.2,65.235,135.06,150.05,3472.755,0.0,6.19,16.01,0.115,0.0,0.0,0.0,0.655,,,3500.25,3683.25,0,0.26,0,11.455,0,10.68,9.945,12.235,90.1,999.57,2,17.66666667,2.0,186.6666667,1,32.71866667
2024-03-18 20:00:00+00:00,4309.5,4294.695,3604.225,314.745,103.13,164.2,53.224999999999994,15.299999999999999,149.985,3436.6800000000003,0.0,6.655,16.23,0.1,0.0,0.0,0.0,0.66,,,3409.0,3586.5,0,0.255,0,11.51,0,10.695,9.92,12.21,89.75,999.365,2,17.22222222,2.0,188.8888889,1,31.89555556
2024-03-18 21:00:00+00:00,4055.5,4039.385,3436.925,259.075,101.75,169.235,41.67,11.495000000000001,150.715,3290.4,0.0,9.575,17.61,0.1,0.0,0.0,0.0,0.66,,,3231.0,3405.5,0,0.35,0,11.41,0,10.55,9.72,12.08,89.05,999.18,2,17.22222222,2.0,192.7777778,1,31.89555556
2024-03-18 22:00:00+00:00,3792.5,3662.565,3194.505,303.32,99.125,168.235,42.015,12.225,149.70499999999998,2743.69,0.0,4.66,18.305,0.13,0.0,0.0,0.0,0.66,,,2694.25,3167.0,0,0.255,0,11.065,0,10.24,9.42,11.81,89.15,999.495,2,17.44444444,2.0,201.1111111,1,32.30711111
2024-03-18 23:00:00+00:00,3679.0,3423.58,2921.54,385.355,99.58,173.425,43.06,0.0,155.45499999999998,2326.245,0.0,4.4350000000000005,19.79,0.14500000000000002,0.0,148.51,0.0,0.66,,,2332.25,2867.75,0,0.11,0,10.735,0,9.75,8.74,11.285,87.2,1000.415,2,15.77777778,2.0,218.8888889,1,29.22044444
2024-03-19 00:00:00+00:00,3705.0,3303.965,2517.305,368.015,98.78,167.55,43.025000000000006,0.0,153.995,2143.285,0.0,3.415,20.93,0.20500000000000002,0.0,224.11,0.0,0.66,,,2130.5,2490.5,0,0.05,0,10.22,0,9.28,8.275,10.945,87.35,1001.57,2,14.16666667,2.0,230.0,1,26.23666667
2024-03-19 01:00:00+00:00,3684.0,3152.885,2276.66,370.095,101.64,164.2,42.16,0.0,155.375,1913.855,0.0,5.29,21.275,0.19,0.0,222.095,0.0,0.655,,,1887.5,2237.0,0,0.035,0,9.715,0,8.8,7.815,10.61,87.55,1002.755,2,13.11111111,2.0,234.4444444,1,24.28177778
2024-03-19 02:00:00+00:00,3647.5,3088.1800000000003,1950.67,409.78999999999996,105.42,172.25,42.2,0.0,155.965,1746.465,0.0,1.1,20.705,0.20500000000000002,0.0,218.43,0.0,0.635,,,1726.25,1907.0,0,0.015,0,9.235,0,8.385,7.43,10.33,88.1,1003.77,2,11.77777778,2.0,237.7777778,1,21.81244444
2024-03-19 03:00:00+00:00,3622.5,3068.585,1594.52,455.39,107.795,169.56,42.364999999999995,0.0,156.07999999999998,1574.895,0.0,0.95,4.695,0.20500000000000002,0.0,216.935,0.0,0.66,,,1542.25,1548.5,0,0.03,0,8.975,0,8.28,7.49,10.365,90.0,1004.635,2,10.44444444,2.0,240.5555556,1,19.34311111
2024-03-19 04:00:00+00:00,3623.0,3010.59,1248.25,501.35,127.465,166.20999999999998,41.39,0.0,154.54500000000002,1298.19,0.0,0.95,4.695,0.20500000000000002,0.0,215.575,0.0,0.655,,,1248.0,1213.75,0,0.055,0,8.665,0,7.99,7.23,10.16,90.2,1005.47,2,9.444444444,2.0,228.8888889,1,17.49111111
2024-03-19 05:00:00+00:00,3683.0,3065.08,977.29,549.435,187.95999999999998,174.945,54.095,0.0,156.765,1018.54,0.0,0.95,4.58,0.25,0.0,35.49,0.0,0.66,,,986.25,945.5,0,0.01,0,8.32,0,7.715,7.035,10.055,91.2,1006.335,2,8.0,2.0,232.7777778,1,14.816
2024-03-19 06:00:00+00:00,3974.5,3351.83,744.815,1150.2649999999999,211.28,256.965,65.2,0.0,157.035,714.5899999999999,0.0,0.95,4.58,0.235,0.0,0.0,0.0,0.66,,,680.0,729.0,0,0.02,0,7.97,0,7.45,6.87,9.935,92.4,1007.28,2,7.388888889,2.0,232.2222222,1,13.68422222
2024-03-19 07:00:00+00:00,4421.0,3904.065,601.705,1356.745,215.625,434.435,65.16499999999999,3.55,155.51,474.825,0.0,1.1,4.81,0.22,0.0,0.0,0.0,0.635,,,442.0,578.5,0,0.03,0,7.805,0,7.35,6.84,9.93,93.25,1008.35,2,6.166666667,2.0,221.6666667,1,11.42066667
2024-03-19 08:00:00+00:00,4664.0,4240.925,404.075,1345.545,214.15,438.125,64.465,51.565000000000005,150.185,286.17,0.0,0.95,4.695,0.19,0.0,0.0,0.0,0.665,,,256.0,379.5,0,0.025,0,8.43,0,7.925,7.37,10.28,92.55,1009.39,2,5.388888889,2.0,208.8888889,1,9.980222222
2024-03-19 09:00:00+00:00,4730.0,4311.285,235.995,1362.67,218.15,436.95,71.31,6.220000000000001,151.52499999999998,138.10500000000002,0.0,0.95,4.695,0.19,0.0,0.0,0.0,0.66,,,132.75,225.75,0,0.005,0,9.625,0,8.89,8.07,10.785,89.75,1010.355,2,5.166666667,2.0,218.8888889,1,9.568666667
2024-03-19 10:00:00+00:00,4708.5,4272.37,164.1,1301.87,218.375,429.235,98.64500000000001,5.015000000000001,151.175,98.41,0.0,0.955,4.695,0.19,0.0,0.0,0.0,0.66,,,97.25,159.0,0,0.075,0,10.435,0,9.265,8.0,10.75,84.6,1011.025,2,5.0,2.0,231.6666667,1,9.26
2024-03-19 11:00:00+00:00,4679.0,4264.375,135.315,1264.6599999999999,207.515,429.9,98.61,2.635,151.245,84.67,0.0,0.95,4.695,0.20500000000000002,0.0,0.0,0.0,0.64,,,82.5,136.0,0,0.065,0,11.18,0,9.51,7.71,10.54,79.1,1011.435,2,5.444444444,2.0,225.5555556,1,10.08311111
2024-03-19 12:00:00+00:00,4654.0,4255.23,86.88,1281.8899999999999,209.81,435.105,100.04,0.0,151.66,71.905,0.0,2.675,4.81,0.16,0.0,0.0,0.0,0.66,,,74.0,86.75,0,0.0,0,11.625,0,9.55,7.29,10.26,74.45,1011.76,2,5.277777778,2.0,246.1111111,1,9.774444444
2024-03-19 13:00:00+00:00,4611.5,4247.1849999999995,87.995,1342.8,218.255,436.61,102.63,0.0,151.715,86.505,0.0,2.6950000000000003,4.465,0.16,0.0,0.0,0.0,0.66,,,85.75,89.0,0,0.0,0,11.82,0,9.59,7.17,10.18,73.15,1011.965,2,5.055555556,2.0,217.2222222,1,9.362888889
2024-03-19 14:00:00+00:00,4604.5,4228.719999999999,95.39,1350.645,214.495,433.265,113.485,0.0,151.915,87.02,0.0,2.6,4.805,0.16,0.0,0.0,0.0,0.66,,,84.5,96.25,0,0.005,0,11.68,0,9.575,7.3,10.27,74.5,1012.105,2,4.833333333,2.0,241.1111111,1,8.951333333
2024-03-19 15:00:00+00:00,4657.0,4260.5599999999995,100.165,1372.9650000000001,202.71,445.84,132.66,8.715,152.57999999999998,65.455,0.0,2.76,4.465,0.175,0.0,0.0,0.0,0.635,,,68.5,100.0,0,0.025,0,11.445,0,9.565,7.54,10.43,76.95,1012.25,2,4.833333333,2.0,210.5555556,1,8.951333333
2024-03-19 16:00:00+00:00,4750.5,4405.01,101.445,1323.865,310.53999999999996,445.67499999999995,128.595,176.405,151.235,84.15,0.0,2.76,4.695,0.16,0.0,0.0,0.0,0.655,,,91.25,102.25,0,0.065,0,11.225,0,9.405,7.425,10.355,77.55,1012.35,2,5.055555556,2.0,198.8888889,1,9.362888889
2024-03-19 17:00:00+00:00,4809.0,4611.139999999999,110.38,1304.315,451.885,445.675,120.97,237.08499999999998,150.505,121.34,0.0,0.95,4.81,0.16,0.0,0.0,0.0,0.66,,,127.5,112.25,0,0.17,0,10.78,0,9.23,7.535,10.435,80.35,1012.595,2,5.166666667,2.0,190.5555556,1,9.568666667
2024-03-19 18:00:00+00:00,4860.0,4723.469999999999,149.355,1303.9450000000002,422.38,448.185,112.045,239.91,150.95499999999998,184.29500000000002,0.0,0.945,4.6899999999999995,0.16,0.0,0.0,0.0,0.66,,,196.25,150.0,0,0.13,0,10.195,0,8.955,7.615,10.48,83.8,1012.955,2,5.166666667,2.0,185.0,1,9.568666667
2024-03-19 19:00:00+00:00,4913.5,4783.545,164.91,1335.3,318.20000000000005,451.2,99.58500000000001,240.865,151.405,277.45,0.0,0.95,4.81,0.19,0.0,0.0,0.0,0.66,,,287.0,170.75,0,0.24,0,9.395,0,8.43,7.355,10.305,86.9,1013.455,2,5.0,2.0,190.5555556,1,9.26
2024-03-19 20:00:00+00:00,4809.0,4615.8150000000005,200.96,1284.6399999999999,203.745,453.725,100.66999999999999,186.8,152.42000000000002,316.735,0.0,1.02,4.81,0.19,0.0,0.0,0.0,0.66,,,319.5,201.5,0,0.505,0,8.975,0,8.21,7.36,10.275,89.35,1013.88,2,4.388888889,2.0,127.2222222,1,8.128222222
2024-03-19 21:00:00+00:00,4473.0,4322.465,206.53,1249.0900000000001,197.79000000000002,401.725,92.435,8.635,152.33499999999998,316.625,0.0,1.03,4.58,0.175,0.0,0.0,0.0,0.66,,,302.75,207.75,0,0.45,0,8.7,0,8.02,7.25,10.21,90.2,1014.175,2,4.222222222,2.0,140.5555556,1,7.819555556
2024-03-19 22:00:00+00:00,4099.0,3950.415,219.175,1245.3400000000001,201.445,349.55,65.19999999999999,0.0,151.5,275.935,0.0,1.03,4.92,0.16,0.0,0.0,0.0,0.665,,,278.0,222.5,0,0.405,0,8.335,0,7.745,7.075,10.085,91.35,1014.32,2,4.333333333,2.0,143.3333333,1,8.025333333
2024-03-19 23:00:00+00:00,3895.0,3688.885,258.165,1271.63,194.70499999999998,266.19,75.88499999999999,0.0,152.425,246.915,0.0,0.95,4.695,0.22,0.0,190.195,0.0,0.66,,,245.0,268.0,0,0.285,0,8.08,0,7.52,6.87,9.95,91.85,1014.49,2,4.277777778,2.0,178.3333333,1,7.922444444
2024-03-20 00:00:00+00:00,3757.5,3510.1949999999997,320.12,1261.48,196.87,366.325,90.97,0.0,151.245,258.76,0.0,1.03,4.695,0.22,0.0,226.97,0.0,0.64,,,263.25,334.0,0,0.31,0,7.865,0,7.335,6.745,9.86,92.35,1014.6,2,3.777777778,2.0,173.3333333,0,6.996444444
2024-03-20 01:00:00+00:00,3681.5,3341.8500000000004,443.95,1295.445,198.59,265.69,85.765,0.0,151.78,308.82500000000005,0.0,0.945,4.92,0.25,0.0,224.435,0.0,0.66,,,325.25,464.75,0,0.33,0,7.62,0,7.09,6.445,9.67,92.05,1014.785,2,4.5,2.0,150.0,0,8.334
2024-03-20 02:00:00+00:00,3653.5,3269.315,619.955,1238.6950000000002,198.47500000000002,167.045,84.02000000000001,0.0,151.145,459.275,0.0,0.945,4.695,0.22,0.0,222.64,0.0,0.665,,,491.75,645.75,0,0.51,0,7.445,0,6.965,6.36,9.62,92.45,1014.885,2,4.611111111,2.0,223.3333333,0,8.539777778
2024-03-20 03:00:00+00:00,3623.5,3215.255,815.16,889.37,200.53,170.41,86.325,0.0,152.14999999999998,735.51,0.0,1.02,4.92,0.22,0.0,219.49,0.0,0.655,,,771.5,836.0,0,0.245,0,7.355,0,6.855,6.21,9.525,92.25,1015.205,2,5.611111111,2.0,267.2222222,0,10.39177778
2024-03-20 04:00:00+00:00,3623.5,3189.265,987.955,664.0350000000001,200.075,167.215,84.895,0.0,151.58,968.0350000000001,0.0,1.025,5.145,0.22,0.0,217.845,0.0,0.665,,,987.0,1012.25,0,0.29,0,7.135,0,6.65,6.025,9.405,92.35,1015.75,2,5.833333333,2.0,258.8888889,0,10.80333333
2024-03-20 05:00:00+00:00,3681.5,3221.165,1154.88,946.925,197.9,168.735,86.00999999999999,0.0,152.18,1139.87,0.0,0.95,5.26,0.22,0.0,215.21,0.0,0.665,,,1166.5,1165.25,0,0.29,0,6.93,0,6.41,5.74,9.22,91.9,1016.645,2,6.166666667,2.0,276.1111111,0,11.42066667
2024-03-20 06:00:00+00:00,3968.5,3516.875,1255.08,1037.81,195.95999999999998,166.38,84.02,0.0,151.79500000000002,1385.2150000000001,0.0,1.03,5.145,0.22,0.0,35.525,0.0,0.66,,,1384.25,1271.75,0,0.26,0,6.76,0,6.215,5.51,9.085,91.6,1017.43,2,6.666666667,2.0,282.7777778,0,12.34666667
2024-03-20 07:00:00+00:00,4421.5,4013.1549999999997,1332.96,1207.1100000000001,196.875,169.07,85.87,0.0,152.29000000000002,1332.5900000000001,0.0,1.03,4.92,0.175,0.0,0.0,0.0,0.66,,,1315.75,1322.0,0,0.175,0,6.505,0,5.905,5.105,8.84,90.65,1018.21,2,6.944444444,2.0,325.0,0,12.86111111
2024-03-20 08:00:00+00:00,4666.5,4352.855,1216.78,1336.65,200.53,389.65,86.88,0.0,152.125,1075.425,0.0,1.92,4.695,0.19,0.0,0.0,0.0,0.64,,,1043.0,1204.25,0,0.025,0,6.83,0,6.085,5.125,8.825,88.65,1019.035,2,6.777777778,2.0,303.8888889,0,12.55244444
2024-03-20 09:00:00+00:00,4726.5,4415.51,1164.54,1318.8200000000002,208.54,440.29999999999995,82.41499999999999,0.0,151.745,955.1800000000001,0.0,2.6,4.465,0.16,0.0,0.0,0.0,0.66,,,956.0,1176.5,0,0.0,0,7.825,0,6.735,5.365,8.985,84.5,1019.81,2,6.888888889,2.0,306.6666667,0,12.75822222
2024-03-20 10:00:00+00:00,4704.0,4362.075000000001,1229.35,1265.34,207.275,450.70000000000005,118.75999999999999,0.0,152.2,939.4000000000001,0.0,2.6,4.81,0.175,0.0,0.0,0.0,0.635,,,940.0,1226.0,0,0.0,0,8.86,0,7.24,5.245,8.895,78.0,1020.515,2,7.222222222,2.0,277.2222222,0,13.37555556
2024-03-20 11:00:00+00:00,4678.5,4312.3150000000005,1135.235,1237.21,206.48000000000002,394.85,118.75999999999999,0.0,149.45499999999998,884.81,0.0,2.6,5.03,0.16,0.0,0.0,0.0,0.66,,,854.5,1097.25,0,0.0,0,9.635,0,7.56,4.985,8.745,72.55,1021.13,2,8.222222222,2.0,232.7777778,0,15.22755556
2024-03-20 12:00:00+00:00,4657.5,4266.0,756.64,1261.02,204.075,255.29,118.75999999999999,0.0,148.76,675.6800000000001,0.0,2.7649999999999997,4.695,0.16,0.0,0.0,0.0,0.65,,,621.75,745.5,0,0.0,0,10.05,0,7.615,4.57,8.505,68.8,1021.335,2,8.666666667,2.0,303.8888889,0,16.05066667
2024-03-20 13:00:00+00:00,4616.0,4247.620000000001,633.395,1277.99,199.505,317.515,100.37,0.0,147.10500000000002,354.01,0.0,2.6,5.03,0.16,0.0,0.0,0.0,0.66,,,355.25,605.0,0,0.0,0,10.635,0,7.83,4.31,8.35,64.9,1021.19,2,7.444444444,2.0,246.6666667,0,13.78711111
2024-03-20 14:00:00+00:00,4614.5,,432.195,1289.8000000000002,193.325,322.72,87.06,0.0,148.51,265.455,0.0,2.6,5.15,0.14500000000000002,0.0,0.0,0.0,0.665,,,254.75,416.25,0,0.0,0,11.175,0,8.07,4.225,8.295,62.15,1021.52,2,6.666666667,2.0,262.2222222,0,12.34666667
2024-03-20 15:00:00+00:00,4675.0,,326.565,1275.15,231.97500000000002,276.58500000000004,100.67,0.0,148.01999999999998,208.53,0.0,2.605,4.805,0.13,0.0,0.0,0.0,0.635,,,196.75,321.5,0,0.0,0,11.28,0,8.045,4.02,8.17,60.95,1022.0,2,6.555555556,2.0,268.3333333,0,12.14088889
2024-03-20 16:00:00+00:00,4762.0,,272.875,1293.4250000000002,379.03,344.87,98.68,10.17,147.41,162.91,0.0,2.76,4.58,0.19,0.0,0.0,0.0,0.655,,,165.75,261.5,0,0.0,0,11.235,0,7.995,3.93,8.12,60.55,1022.375,2,6.333333333,2.0,277.2222222,0,11.72933333
2024-03-20 17:00:00+00:00,4814.0,4478.225,179.9,1267.8049999999998,439.755,412.28999999999996,98.86,99.055,147.73000000000002,146.41,0.0,1.7799999999999998,4.81,0.19,0.0,0.0,0.0,0.655,,,136.75,167.0,0,0.0,0,10.79,0,7.685,3.77,8.03,61.75,1022.265,2,5.833333333,2.0,276.6666667,0,10.80333333
2024-03-20 18:00:00+00:00,4858.5,4613.3150000000005,60.82,1294.395,457.015,435.77,98.5,276.75,148.3,118.31,0.0,0.945,4.92,0.22,0.0,0.0,0.0,0.64,,,122.5,60.5,0,0.0,0,9.49,0,7.095,4.04,8.19,68.65,1022.595,2,4.722222222,2.0,224.4444444,0,8.745555556
2024-03-20 19:00:00+00:00,4907.5,4775.245,67.305,1337.3899999999999,469.71000000000004,456.24,98.295,287.925,147.25,127.37,0.0,0.95,4.81,0.19,0.0,0.0,0.0,0.66,,,126.25,71.5,0,0.0,0,7.61,0,6.05,3.95,8.13,77.3,1023.16,2,3.666666667,2.0,238.3333333,0,6.790666667
2024-03-20 20:00:00+00:00,4803.5,4677.655000000001,106.305,1346.38,383.95500000000004,452.875,98.08500000000001,220.06,147.21,163.74,0.0,0.95,4.81,0.22,0.0,0.0,0.0,0.655,,,182.0,113.25,0,0.0,0,6.255,0,5.21,3.78,8.02,84.0,1023.63,2,3.444444444,2.0,220.5555556,0,6.379111111
2024-03-20 21:00:00+00:00,4463.5,4392.764999999999,161.82,1280.375,232.20499999999998,438.96000000000004,98.05,77.595,143.845,395.805,0.0,0.95,4.92,0.19,0.0,0.0,0.0,0.64,,,427.5,169.0,0,0.0,0,5.79,0,4.845,3.56,7.905,85.35,1023.77,2,4.277777778,2.0,191.6666667,0,7.922444444
2024-03-20 22:00:00+00:00,4096.0,3985.65,240.935,1090.57,112.965,315.345,95.785,18.27,143.34,723.015,0.0,1.1800000000000002,22.075,0.19,0.0,0.0,0.0,0.635,,,794.25,259.25,0,0.0,0,5.795,0,4.8,3.47,7.865,85.0,1023.585,2,5.222222222,2.0,196.6666667,0,9.671555556
2024-03-20 23:00:00+00:00,3898.0,3716.675,407.475,688.73,101.185,184.16,93.65,0.0,142.92000000000002,1253.27,0.0,0.95,18.875,0.20500000000000002,0.0,0.0,0.0,0.665,,,1301.75,435.75,0,0.0,0,5.895,0,4.85,3.425,7.84,84.0,1023.185,2,6.444444444,2.0,181.1111111,0,11.93511111
2024-03-21 00:00:00+00:00,3774.0,3496.895,886.22,726.135,103.355,120.92500000000001,83.705,0.0,144.35500000000002,1640.855,0.0,0.95,17.03,0.25,0.0,2.495,0.0,0.665,,,1690.0,937.5,0,0.0,0,5.9,0,4.84,3.36,7.805,83.55,1022.925,2,7.055555556,2.0,185.0,0,13.06688889
2024-03-21 01:00:00+00:00,3701.0,3343.5200000000004,1321.345,743.635,100.265,0.01,85.175,0.0,132.83999999999997,2003.7649999999999,0.0,0.95,11.555,5.105,0.0,264.28499999999997,0.0,0.66,,,2013.25,1385.5,0,0.0,0,6.4,0,5.2,3.535,7.915,82.3,1022.435,2,8.5,2.0,185.5555556,0,15.742
2024-03-21 02:00:00+00:00,3663.5,3262.5249999999996,1802.125,557.735,103.7,0.01,71.765,0.0,132.245,2173.705,0.0,1.25,9.61,4.92,0.0,295.23,0.0,0.64,,,2179.75,1850.0,0,0.015,0,6.875,0,5.715,4.15,8.25,82.8,1022.085,2,9.833333333,2.0,196.6666667,0,18.21133333
2024-03-21 03:00:00+00:00,3633.5,3253.34,2149.825,505.175,102.66499999999999,0.01,85.94,0.0,132.68,2214.225,0.0,0.945,9.725,2.91,0.0,290.28499999999997,0.0,0.64,,,2202.25,2179.5,0,0.05,0,7.17,0,6.025,4.545,8.475,83.2,1021.365,2,10.72222222,2.0,195.0,0,19.85755556
