DateTime,Forecasted Load [forecast-entsoe],Actual Load [actual-entsoe],Wind Onshore [forecast-entsoe],Fossil Gas [Actual Aggregated] [actual-entsoe],Fossil Hard coal [Actual Aggregated] [actual-entsoe],Fossil Oil [Actual Aggregated] [actual-entsoe],Fossil Peat [Actual Aggregated] [actual-entsoe],Hydro Pumped Storage [Actual Aggregated] [actual-entsoe],Hydro Run-of-river and pondage [Actual Aggregated] [actual-entsoe],Solar [Actual Aggregated] [actual-entsoe],Wind Onshore [Actual Aggregated] [actual-entsoe],Other [Actual Aggregated] [actual-entsoe],Fossil Gas [Actual Consumption] [actual-entsoe],Fossil Hard coal [Actual Consumption] [actual-entsoe],Fossil Oil [Actual Consumption] [actual-entsoe],Fossil Peat [Actual Consumption] [actual-entsoe],Hydro Pumped Storage [Actual Consumption] [actual-entsoe],Hydro Run-of-river and pondage [Actual Consumption] [actual-entsoe],Solar [Actual Consumption] [actual-entsoe],Other [Actual Consumption] [actual-entsoe],ACTUAL WIND(MW),FORECAST WIND(MW),irainfall   Rainfall indicator,Precipitation Amount (mm)  ,ittt Dry bulb indicator,Air Temperature (C),iwb Wet bulb indicator,Wet Bulb Temperature ©,Dew Point Temperature ©,Vapour Pressure (hPa)    , Relative Humidity (%) ,Mean Sea Level Pressure (hPa),itabspeed wind Speed indicator,Mean Wind Speed (kt),itabdir  wind dir indicator,Predominant Wind Direction (deg),Weekday,Mean Wind Speed (km/h)
2025-04-12 18:00:00+00:00,4265.5,3916.05,1336.05,1355.955,216.905,412.47,88.09,163.29500000000002,49.985,0.0,1127.685,0.0,1.505,12.35,0.03,0.0,0.0,0.0,0.0,0.63,1057.75,1265.0,0.0,0.16,0.0,10.645,0.0,8.535,6.13,9.455,73.7,1001.335,2,9.833333333,2.0,271.6666667,0,18.21133333
2025-04-12 19:00:00+00:00,4258.5,3921.265,1327.505,1360.5500000000002,226.055,396.53,92.07,102.13499999999999,50.215,0.0,1041.935,0.0,1.375,12.92,0.03,0.0,0.0,0.0,0.0,0.66,1139.0,1338.75,0.0,0.035,0.0,9.74,0.0,8.08,6.145,9.475,78.35,1001.59,2,9.722222222,2.0,277.2222222,0,18.00555556
2025-04-12 20:00:00+00:00,4141.0,3923.115,1240.9,1398.97,140.975,399.21,87.95,50.125,50.135000000000005,0.0,984.8700000000001,0.0,1.25,12.925,0.03,0.0,0.0,0.0,0.0,0.66,1107.5,1315.0,0.0,0.19,0.0,8.705,0.0,7.475,6.015,9.385,82.95,1001.93,2,9.166666667,2.0,276.1111111,0,16.97666667
2025-04-12 21:00:00+00:00,3945.0,3654.9849999999997,1218.85,1341.44,127.02000000000001,392.66499999999996,87.775,0.0,31.95,0.0,943.5699999999999,0.0,1.76,12.465,0.03,0.0,0.0,0.0,0.0,0.66,967.0,1235.0,0.0,0.03,0.0,8.39,0.0,7.07,5.43,9.02,81.3,1002.155,2,9.055555556,2.0,281.1111111,0,16.77088889
2025-04-12 22:00:00+00:00,3855.5,3425.395,1263.975,1167.67,104.27000000000001,323.555,88.44,0.0,12.97,0.0,825.355,0.0,1.63,12.235,0.03,0.0,0.0,0.0,0.0,0.66,913.75,1226.0,0.0,0.06,0.0,7.665,0.0,6.43,4.835,8.65,82.1,1002.245,2,8.277777778,2.0,282.2222222,0,15.33044444
2025-04-12 23:00:00+00:00,3828.0,3272.0699999999997,1237.055,906.29,100.035,180.14,89.38,0.0,0.0,0.0,869.475,0.0,3.875,12.35,0.075,0.0,0.0,0.0,0.0,0.655,820.75,1265.25,0.0,0.06,0.0,6.975,0.0,5.865,4.42,8.385,83.45,1002.265,2,7.833333333,2.0,280.0,0,14.50733333
2025-04-13 00:00:00+00:00,3778.5,3177.875,957.16,973.39,104.03999999999999,177.95,82.85,0.0,0.0,0.0,774.23,0.0,1.675,12.465,0.06,0.0,36.0,0.0,0.0,0.655,862.25,1220.0,0.0,0.04,0.0,6.31,0.0,5.3,3.91,8.115,84.45,1002.215,2,7.333333333,2.0,278.3333333,1,13.58133333
2025-04-13 01:00:00+00:00,3721.0,3099.755,861.695,874.835,104.85,170.41,79.435,0.0,0.0,0.0,826.935,0.0,1.94,12.235,0.045,0.0,72.47999999999999,0.0,0.0,0.66,781.25,944.5,0.0,0.04,0.0,5.755,0.0,4.785,3.435,7.85,85.05,1002.235,2,7.833333333,2.0,275.5555556,1,14.50733333
2025-04-13 02:00:00+00:00,3667.5,3073.2349999999997,797.19,621.84,103.82,167.9,79.465,0.0,0.0,0.0,719.6700000000001,0.0,1.55,12.465,0.03,0.0,72.33500000000001,0.0,0.0,0.66,834.0,851.75,0.0,0.02,0.0,5.41,0.0,4.395,2.98,7.565,84.3,1002.31,2,7.166666667,2.0,275.0,1,13.27266667
2025-04-13 03:00:00+00:00,3651.0,3047.1549999999997,762.41,478.435,103.695,170.41,80.125,0.0,0.0,0.0,675.61,0.0,1.55,12.809999999999999,0.03,0.0,71.97,0.0,0.0,0.63,738.75,794.25,0.0,0.015,0.0,5.185,0.0,4.18,2.735,7.445,84.15,1002.325,2,6.333333333,2.0,268.8888889,1,11.72933333
2025-04-13 04:00:00+00:00,3732.0,3077.51,695.4,475.635,104.27000000000001,179.47,78.94,0.0,0.0,0.0,544.465,0.0,7.52,12.58,0.075,0.0,35.86,0.0,0.0,0.64,669.0,753.5,0.0,0.03,0.0,4.82,0.0,3.925,2.63,7.385,85.6,1002.305,2,5.833333333,2.0,268.3333333,1,10.80333333
2025-04-13 05:00:00+00:00,3854.5,3121.64,646.29,533.365,105.42,167.385,78.72999999999999,0.0,12.0,0.0,511.475,0.0,6.154999999999999,12.12,0.045,0.0,71.60499999999999,0.0,0.0,0.655,520.25,688.0,0.0,0.02,0.0,4.62,0.0,3.69,2.32,7.225,84.95,1002.32,2,5.222222222,2.0,242.2222222,1,9.671555556
2025-04-13 06:00:00+00:00,3899.5,3256.625,481.88,562.6600000000001,105.535,164.2,77.995,0.0,23.785,0.0,484.235,0.0,5.855,12.35,0.03,0.0,35.82,0.0,0.0,0.64,505.5,642.5,0.0,0.1,0.0,4.38,0.0,3.5,2.17,7.155,85.65,1002.585,2,5.555555556,2.0,243.8888889,1,10.28888889
2025-04-13 07:00:00+00:00,3964.5,3485.755,586.61,599.31,106.56,228.445,93.36,0.0,32.39,0.0,407.815,0.0,7.5600000000000005,12.58,0.015,0.0,0.0,0.0,0.0,0.66,461.5,493.0,0.0,0.04,0.0,5.26,0.0,4.26,2.815,7.485,84.3,1002.755,2,5.722222222,2.0,217.7777778,1,10.59755556
2025-04-13 08:00:00+00:00,4048.0,3621.475,762.2,575.675,105.65,242.53,96.00999999999999,0.0,32.405,0.0,376.58000000000004,0.0,6.16,12.58,0.0,0.0,0.0,0.0,0.0,0.655,395.5,605.5,0.0,0.005,0.0,6.505,0.0,5.185,3.365,7.775,80.0,1002.795,2,6.277777778,2.0,215.0,1,11.62644444
2025-04-13 09:00:00+00:00,4138.0,3606.12,1012.935,406.78499999999997,104.85,164.37,94.125,0.0,26.39,0.0,611.125,0.0,6.975,13.04,0.03,0.0,0.0,0.0,0.0,0.635,385.75,793.5,0.0,0.12,0.0,7.57,0.0,5.715,3.21,7.695,73.7,1002.645,2,7.0,2.0,206.1111111,1,12.964
2025-04-13 10:00:00+00:00,4204.5,3554.75,1233.135,299.96000000000004,102.32,171.75,90.605,0.0,25.87,0.0,868.9200000000001,0.0,4.81,12.81,0.03,0.0,0.0,0.0,0.0,0.62,654.75,1043.75,0.0,0.115,0.0,8.6,0.0,6.13,2.765,7.465,66.85,1002.42,2,8.722222222,2.0,226.1111111,1,16.15355556
2025-04-13 11:00:00+00:00,4231.5,3542.915,1331.95,370.675,91.815,172.25,81.77,0.0,25.88,0.0,1057.345,0.0,4.365,12.81,0.03,0.0,0.0,0.0,0.0,0.64,875.25,1251.0,0.0,0.12,0.0,8.605,0.0,6.155,2.84,7.525,67.65,1002.305,2,10.55555556,2.0,222.7777778,1,19.54888889
2025-04-13 12:00:00+00:00,4202.5,3535.835,1269.47,370.115,92.16,171.915,51.010000000000005,0.0,25.884999999999998,0.0,1347.0349999999999,0.0,4.664999999999999,12.58,0.03,0.0,0.0,0.0,0.0,0.665,1116.5,1328.25,0.0,0.085,0.0,9.415,0.0,6.635,2.895,7.545,63.85,1001.99,2,11.05555556,2.0,221.1111111,1,20.47488889
2025-04-13 13:00:00+00:00,4155.0,3509.415,1399.345,365.58,91.24000000000001,168.39999999999998,41.13,0.0,26.915,0.0,1482.84,0.0,4.52,12.81,0.045,0.0,0.0,0.0,0.0,0.645,1368.25,1281.25,0.0,0.225,0.0,10.05,0.0,7.075,3.13,7.685,62.2,1001.645,2,10.83333333,2.0,220.5555556,1,20.06333333
2025-04-13 14:00:00+00:00,4158.0,3508.55,1611.98,397.62,91.01,174.45499999999998,47.13,0.0,26.905,0.0,1946.205,0.0,4.365,11.895,0.03,0.0,0.0,0.325,0.0,0.66,1549.0,1428.5,0.0,0.265,0.0,9.745,0.0,6.94,3.255,7.74,64.15,1001.32,2,12.16666667,2.0,228.8888889,1,22.53266667
2025-04-13 15:00:00+00:00,4208.0,3568.3050000000003,1759.845,554.915,89.295,178.45,52.47,9.19,50.980000000000004,0.0,1951.02,0.0,4.789999999999999,12.12,0.03,0.0,0.0,0.0,0.0,0.655,1964.25,1631.0,0.0,0.045,0.0,9.805,0.0,7.05,3.475,7.865,64.8,1000.875,2,11.66666667,2.0,228.8888889,1,21.60666667
2025-04-13 16:00:00+00:00,4233.0,3719.745,1877.585,688.4,91.005,170.91,87.875,13.065000000000001,50.980000000000004,0.0,1862.74,0.0,5.395,12.465,0.03,0.0,0.0,0.0,0.0,0.64,2001.5,1777.25,0.0,0.035,0.0,10.1,0.0,7.17,3.3,7.77,62.55,1000.49,2,12.55555556,2.0,227.7777778,1,23.25288889
2025-04-13 17:00:00+00:00,4225.0,3846.545,1922.975,566.25,90.435,167.385,104.39,75.58,51.519999999999996,0.0,1920.645,0.0,4.81,12.58,0.03,0.0,0.0,0.0,0.0,0.66,1847.5,1885.0,0.0,0.245,0.0,9.36,0.0,6.74,3.28,7.76,66.05,1000.255,2,12.77777778,2.0,220.5555556,1,23.66444444
2025-04-13 18:00:00+00:00,4202.0,3904.885,1785.11,669.815,91.815,169.255,105.3,177.54000000000002,51.695,0.0,1615.37,0.0,4.81,12.35,0.03,0.0,0.0,0.0,0.0,0.655,1887.75,1923.5,0.0,0.135,0.0,9.025,0.0,6.695,3.605,7.955,69.1,999.93,2,11.22222222,2.0,219.4444444,1,20.78355556
2025-04-13 19:00:00+00:00,4223.0,3939.1549999999997,1694.54,640.575,97.18,163.53,101.49000000000001,165.82999999999998,52.625,0.0,1551.73,0.0,4.935,12.92,0.03,0.0,0.0,0.0,0.0,0.66,1584.5,1774.25,0.0,0.105,0.0,8.14,0.0,6.195,3.53,7.915,72.95,999.74,2,10.33333333,2.0,211.6666667,1,19.13733333
2025-04-13 20:00:00+00:00,4113.5,3955.545,1590.465,629.5450000000001,95.925,89.57,76.775,156.3,46.790000000000006,0.0,1642.565,0.0,4.664999999999999,13.605,2.72,0.0,0.0,0.0,0.0,0.66,1566.0,1682.0,0.0,0.06,0.0,7.42,0.0,5.84,3.675,8.0,77.0,999.715,2,9.333333333,2.0,197.2222222,1,17.28533333
2025-04-13 21:00:00+00:00,3922.5,3681.19,1483.81,659.275,94.32499999999999,0.01,88.37,32.985,34.525,0.0,1615.2849999999999,0.0,5.414999999999999,13.605,5.07,0.0,0.0,0.0,0.0,0.66,1671.0,1576.5,0.0,0.215,0.0,7.18,0.0,5.825,4.02,8.18,80.15,999.53,2,8.944444444,2.0,200.0,1,16.56511111
2025-04-13 22:00:00+00:00,3780.5,3406.7,1379.19,616.375,93.755,0.01,81.38,3.77,0.0,0.0,1460.605,0.0,4.8149999999999995,14.059999999999999,4.755,0.0,0.0,0.0,0.0,0.66,1572.25,1472.25,0.0,0.36,0.0,6.965,0.0,5.845,4.39,8.385,83.4,999.12,2,8.555555556,2.0,200.0,1,15.84488889
2025-04-13 23:00:00+00:00,3716.5,3283.2200000000003,1237.545,683.685,93.41,0.01,74.365,0.0,0.0,0.0,1254.76,0.0,8.715,14.75,5.115,0.0,40.07,0.23,0.0,0.66,1439.75,1361.5,0.0,0.295,0.0,7.11,0.0,6.02,4.575,8.475,83.7,998.71,2,8.111111111,2.0,193.8888889,1,15.02177778
2025-04-14 00:00:00+00:00,3674.5,3180.6949999999997,1193.285,615.79,96.15,0.01,70.28,0.0,0.0,0.0,1243.46,0.0,1.25,14.635,2.76,0.0,225.43,0.0,0.0,0.66,1240.75,1219.5,0.0,0.135,0.0,7.03,0.0,5.97,4.61,8.515,84.45,998.45,2,8.611111111,2.0,195.0,1,15.94777778
2025-04-14 01:00:00+00:00,3637.0,3099.08,1081.925,665.09,101.52000000000001,0.01,77.685,0.0,0.0,0.0,1147.0900000000001,0.0,1.25,15.205,2.76,0.0,221.32,0.0,0.0,0.655,1243.0,1181.0,0.0,0.28,0.0,6.745,0.0,5.78,4.515,8.46,85.5,998.115,2,8.277777778,2.0,197.2222222,1,15.33044444
2025-04-14 02:00:00+00:00,3610.0,3044.4049999999997,953.12,697.635,100.265,0.01,80.23,0.0,0.0,0.0,1023.9950000000001,0.0,1.25,15.32,3.7350000000000003,0.0,219.97,0.0,0.0,0.64,1136.75,1063.0,0.0,0.165,0.0,6.32,0.0,5.445,4.265,8.31,86.35,997.775,2,7.444444444,2.0,202.2222222,1,13.78711111
2025-04-14 03:00:00+00:00,3632.5,3032.6549999999997,897.56,741.255,103.82,0.01,72.83,0.0,0.0,0.0,1026.055,0.0,1.25,15.09,5.925,0.0,217.815,0.2,0.0,0.69,1008.5,945.5,0.0,0.04,0.0,5.92,0.0,5.04,3.87,8.085,86.6,997.41,2,7.055555556,2.0,197.7777778,1,13.06688889
2025-04-14 04:00:00+00:00,3789.5,3087.915,856.71,979.385,102.20500000000001,114.88499999999999,69.65,0.0,0.0,0.0,942.94,0.0,1.25,19.314999999999998,0.015,0.0,214.985,0.0,0.0,0.655,1019.25,893.0,0.0,0.095,0.0,5.735,0.0,5.005,4.0,8.15,88.35,997.065,2,6.777777778,2.0,193.3333333,1,12.55244444
2025-04-14 05:00:00+00:00,4059.5,3318.17,813.725,1244.8899999999999,106.21000000000001,193.72,70.14,0.0,23.384999999999998,0.0,848.61,0.0,1.375,19.314999999999998,0.06,0.0,0.0,0.0,0.0,0.66,929.75,850.0,0.0,0.06,0.0,5.52,0.0,4.8,3.85,8.07,88.85,996.84,2,6.666666667,2.0,180.5555556,1,12.34666667
2025-04-14 06:00:00+00:00,4366.0,3741.39,679.275,1385.845,105.87,230.79000000000002,85.295,0.0,24.310000000000002,0.0,793.635,0.0,1.25,20.005000000000003,0.015,0.0,0.0,0.0,0.0,0.655,842.25,812.25,0.0,0.045,0.0,5.54,0.0,4.855,3.94,8.115,89.15,996.73,2,6.611111111,2.0,172.7777778,1,12.24377778
2025-04-14 07:00:00+00:00,4661.0,4204.155,674.55,1404.7800000000002,105.08,211.68,95.205,0.0,33.585,0.0,730.6949999999999,0.0,1.25,20.115000000000002,0.045,0.0,0.0,0.0,0.0,0.66,799.5,681.0,0.0,0.1,0.0,6.25,0.0,5.49,4.475,8.425,88.1,996.64,2,6.555555556,2.0,173.8888889,1,12.14088889
2025-04-14 08:00:00+00:00,4755.0,4389.535,678.835,1407.65,112.5,342.18,105.12,2.785,32.025,0.0,680.655,0.0,1.25,20.915,0.015,0.0,0.0,0.0,0.0,0.66,720.0,673.5,0.0,0.11,0.0,7.38,0.0,6.28,4.895,8.66,84.0,996.625,2,7.333333333,2.0,188.8888889,1,13.58133333
2025-04-14 09:00:00+00:00,4754.5,4307.405,721.385,1297.7849999999999,102.78,177.11,103.75999999999999,2.705,25.950000000000003,0.0,835.78,0.0,1.25,20.58,0.0,0.0,0.0,0.215,0.0,0.645,652.0,684.75,0.0,0.055,0.0,8.585,0.0,6.995,5.035,8.77,78.15,996.38,2,8.111111111,2.0,197.2222222,1,15.02177778
2025-04-14 10:00:00+00:00,4751.5,4254.889999999999,744.665,1122.325,99.00999999999999,164.2,94.72,0.0,24.92,0.0,964.23,0.0,1.25,21.275,0.045,0.0,0.0,0.0,0.0,0.61,846.0,725.0,0.0,0.145,0.0,9.39,0.0,7.35,4.82,8.63,73.05,996.255,2,9.333333333,2.0,201.1111111,1,17.28533333
2025-04-14 11:00:00+00:00,4707.0,4173.275,728.38,875.36,117.18,164.03,95.595,0.0,25.36,0.0,1087.535,0.0,1.25,7.43,0.0,0.0,0.0,0.28,0.0,0.66,979.75,745.0,0.0,0.17,0.0,9.695,0.0,7.35,4.425,8.405,69.7,996.175,2,9.611111111,2.0,216.1111111,1,17.79977778
2025-04-14 12:00:00+00:00,4615.0,4017.265,912.865,591.69,158.575,164.2,80.86,0.0,25.73,0.0,1159.255,0.0,1.25,7.09,0.0,0.0,0.0,0.0,0.0,0.655,1098.25,719.0,0.0,0.255,0.0,10.485,0.0,7.81,4.49,8.45,66.5,996.205,2,10.05555556,2.0,218.3333333,1,18.62288889
2025-04-14 13:00:00+00:00,4584.0,3948.34,880.425,525.965,234.725,164.535,54.15,0.0,25.68,0.0,1190.5349999999999,0.0,1.01,7.66,0.0,0.0,0.0,0.0,0.0,0.655,1160.5,908.25,0.0,0.02,0.0,11.17,0.0,8.02,4.095,8.205,61.4,996.025,2,11.16666667,2.0,215.0,1,20.68066667
2025-04-14 14:00:00+00:00,4643.0,3946.575,865.62,670.69,218.825,169.07,71.00999999999999,0.0,31.945,0.0,1230.315,0.0,1.25,7.205,0.0,0.0,0.0,0.0,0.0,0.665,1194.5,878.0,0.0,0.045,0.0,11.375,0.0,8.095,4.065,8.185,60.85,995.91,2,11.27777778,2.0,228.8888889,1,20.88644444
2025-04-14 15:00:00+00:00,4746.5,3988.875,852.775,619.7950000000001,219.51999999999998,164.37,76.57,0.0,50.53,0.0,1290.185,0.0,1.13,6.515000000000001,0.0,0.0,0.0,0.0,0.0,0.665,1252.0,865.5,0.0,0.035,0.0,11.57,0.0,8.09,3.78,8.02,58.65,995.81,2,11.16666667,2.0,222.7777778,1,20.68066667
2025-04-14 16:00:00+00:00,4746.0,4234.115,819.425,796.685,207.04500000000002,176.945,102.925,8.6,51.805,0.0,1291.2649999999999,0.0,1.25,6.404999999999999,0.0,0.0,0.0,0.0,0.0,0.66,1295.75,848.0,0.0,0.005,0.0,11.37,0.0,7.93,3.625,7.925,58.8,995.83,2,11.22222222,2.0,227.2222222,1,20.78355556
2025-04-14 17:00:00+00:00,4617.0,4296.025,781.015,978.585,208.655,164.37,91.82,157.365,67.92,0.0,1220.435,0.0,1.31,6.515000000000001,0.0,0.0,0.0,0.0,0.0,0.64,1284.0,817.5,0.0,0.01,0.0,11.145,0.0,7.675,3.175,7.715,57.9,995.865,2,10.38888889,2.0,215.5555556,1,19.24022222
2025-04-14 18:00:00+00:00,4499.0,4271.0650000000005,608.585,1200.705,216.89,171.92000000000002,106.765,219.875,67.945,0.0,887.255,0.0,1.33,6.515000000000001,0.0,0.0,0.0,0.0,0.0,0.66,1175.5,767.5,0.0,0.16,0.0,10.625,0.0,7.44,3.295,7.78,60.55,996.085,2,9.333333333,2.0,231.1111111,1,17.28533333
2025-04-14 19:00:00+00:00,4489.0,4315.96,542.55,1331.49,202.815,290.0,109.31,219.66,52.334999999999994,0.0,679.96,0.0,1.32,6.515000000000001,0.015,0.0,0.0,0.0,0.0,0.635,853.0,600.75,0.0,0.03,0.0,9.415,0.0,6.755,3.19,7.73,64.85,996.42,2,8.666666667,2.0,218.3333333,1,16.05066667
2025-04-14 20:00:00+00:00,4356.0,4325.3,482.905,1330.565,276.115,331.775,106.63,216.065,48.620000000000005,0.0,674.94,0.0,1.28,6.86,0.03,0.0,0.0,0.0,0.0,0.635,666.5,533.5,0.0,0.025,0.0,7.92,0.0,5.805,2.865,7.51,70.0,996.895,2,7.111111111,2.0,223.8888889,1,13.16977778
2025-04-14 21:00:00+00:00,4073.5,3991.135,470.72,1399.94,206.715,168.905,107.78,77.93,25.405,0.0,661.48,0.0,1.375,6.86,0.015,0.0,0.0,0.0,0.0,0.66,702.25,480.75,0.0,0.01,0.0,7.13,0.0,5.37,2.905,7.565,74.35,997.125,2,6.833333333,2.0,217.7777778,1,12.65533333
2025-04-14 22:00:00+00:00,3896.0,3641.9750000000004,473.035,1089.845,206.14,169.07,105.22,0.0,12.73,0.0,656.8499999999999,0.0,1.63,6.859999999999999,0.03,0.0,0.0,0.0,0.0,0.66,665.25,471.0,0.0,0.025,0.0,6.485,0.0,5.02,2.935,7.57,77.9,997.325,2,6.055555556,2.0,226.1111111,1,11.21488889
2025-04-14 23:00:00+00:00,3825.5,3437.52,466.115,1160.455,209.8,166.20999999999998,103.445,0.0,0.0,0.0,669.9549999999999,0.0,1.63,6.859999999999999,0.06,0.0,79.075,0.0,0.0,0.635,660.0,473.5,0.0,0.0,0.0,6.05,0.0,4.725,2.87,7.535,79.85,997.43,2,5.5,2.0,230.0,1,10.186
2025-04-15 00:00:00+00:00,3778.5,3326.785,570.43,1327.305,198.375,167.385,105.68,0.0,0.0,0.0,679.345,0.0,1.63,6.63,0.06,0.0,225.46,0.0,0.0,0.655,654.75,461.25,0.0,0.015,0.0,5.295,0.0,4.165,2.545,7.37,82.3,997.685,2,5.222222222,2.0,220.5555556,1,9.671555556
2025-04-15 01:00:00+00:00,3739.5,3288.79,587.185,1312.275,106.22,164.87,103.235,0.0,0.0,0.0,803.3,0.0,1.76,18.98,0.06,0.0,223.7,0.0,0.0,0.65,700.5,571.25,0.0,0.025,0.0,5.255,0.0,4.195,2.66,7.415,83.3,997.7,2,5.777777778,2.0,216.1111111,1,10.70044444
2025-04-15 02:00:00+00:00,3712.5,3276.0699999999997,646.555,1246.125,106.22,169.91000000000003,106.205,0.0,0.0,0.0,877.1,0.0,1.76,19.314999999999998,0.06,0.0,220.225,0.0,0.0,0.66,812.25,593.0,0.0,0.0,0.0,4.975,0.0,3.895,2.33,7.245,82.85,997.905,2,5.888888889,2.0,238.8888889,1,10.90622222
2025-04-15 03:00:00+00:00,3728.0,3225.6899999999996,750.57,1248.01,106.78999999999999,171.92000000000002,105.685,0.0,0.0,0.0,942.905,0.0,1.76,13.950000000000001,0.09,0.0,218.25,0.0,0.0,0.675,891.0,658.5,0.0,0.0,0.0,4.845,0.0,3.785,2.23,7.185,83.15,998.14,2,5.888888889,2.0,236.1111111,1,10.90622222
2025-04-15 04:00:00+00:00,3857.5,3260.5,872.66,1264.5549999999998,106.565,167.72,103.655,0.0,0.0,0.0,1041.2150000000001,0.0,1.76,10.865,0.09,0.0,216.31,0.0,0.0,0.6799999999999999,946.5,766.75,0.0,0.0,0.0,4.445,0.0,3.505,2.125,7.145,84.9,998.24,2,6.0,2.0,258.3333333,1,11.112
2025-04-15 05:00:00+00:00,4134.0,3499.4049999999997,947.475,1229.365,105.30000000000001,173.595,105.715,0.0,18.035,0.0,1059.3400000000001,0.0,1.76,10.52,0.075,0.0,70.54,0.0,0.0,0.66,1037.0,885.5,0.0,0.005,0.0,4.575,0.0,3.605,2.15,7.145,84.35,998.385,2,5.833333333,2.0,275.0,1,10.80333333
2025-04-15 06:00:00+00:00,4444.0,3930.495,1078.585,1233.255,105.765,167.385,104.315,0.0,25.22,0.0,1118.545,0.0,1.76,10.75,0.06,0.0,0.0,0.0,0.0,0.66,1053.5,947.25,0.0,0.02,0.0,4.74,0.0,3.73,2.3,7.215,84.3,998.9,2,6.944444444,2.0,292.7777778,1,12.86111111
2025-04-15 07:00:00+00:00,4724.0,4316.48,1070.615,1433.3600000000001,105.755,171.75,108.235,59.985,22.11,0.0,1082.3,0.0,1.76,11.094999999999999,0.09,0.0,0.0,0.0,0.0,0.64,1140.25,1080.25,0.0,0.005,0.0,5.6,0.0,4.42,2.75,7.455,82.1,999.32,2,6.722222222,2.0,302.7777778,1,12.44955556
2025-04-15 08:00:00+00:00,4802.5,4406.865,1126.53,1311.4450000000002,106.1,164.2,103.765,101.0,4.2,0.0,1117.105,0.0,1.76,10.98,0.075,0.0,0.0,0.0,0.0,0.62,1061.25,1073.25,0.0,0.02,0.0,6.94,0.0,5.405,3.31,7.755,77.75,999.74,2,7.611111111,2.0,305.5555556,1,14.09577778
2025-04-15 09:00:00+00:00,4785.0,4262.465,1264.765,1060.615,103.81,171.75,105.82,7.21,4.185,0.0,1392.68,0.0,1.76,10.98,0.075,0.0,0.0,0.0,0.0,0.62,1140.25,1146.5,0.0,0.02,0.0,8.325,0.0,6.115,3.085,7.645,69.55,1000.065,2,9.388888889,2.0,320.5555556,1,17.38822222
2025-04-15 10:00:00+00:00,4768.0,4182.36,1305.455,1174.585,113.995,177.275,92.72999999999999,0.0,4.035,0.0,1510.885,0.0,1.76,11.095,0.075,0.0,0.0,0.0,0.0,0.635,1451.25,1274.5,0.0,0.005,0.0,9.19,0.0,6.335,2.39,7.28,62.55,1000.315,2,10.77777778,2.0,333.3333333,1,19.96044444
2025-04-15 11:00:00+00:00,4716.5,4151.24,1256.13,1075.75,114.215,164.87,89.66,0.0,3.7800000000000002,0.0,1385.63,0.0,1.76,10.754999999999999,0.045,0.0,0.0,0.0,0.0,0.635,1450.0,1297.5,0.0,0.0,0.0,10.03,0.0,6.745,2.315,7.24,58.45,1000.385,2,10.88888889,2.0,336.6666667,1,20.16622222
2025-04-15 12:00:00+00:00,4637.5,4090.3550000000005,1260.43,883.7750000000001,108.62,188.695,100.345,0.0,5.26,0.0,1276.285,0.0,4.23,9.84,0.045,0.0,0.0,0.365,0.0,0.66,1360.0,1255.5,0.0,0.0,0.0,10.625,0.0,6.9,1.75,6.965,54.05,1000.365,2,10.77777778,2.0,338.3333333,1,19.96044444
2025-04-15 13:00:00+00:00,4608.5,4022.225,1197.135,780.6500000000001,123.36500000000001,173.595,94.16,0.0,12.95,0.0,1258.5700000000002,0.0,6.23,9.835,0.045,0.0,0.0,0.215,0.0,0.62,1289.25,1251.0,0.0,0.0,0.0,11.1,0.0,6.98,1.22,6.71,50.45,1000.425,2,10.5,2.0,338.8888889,1,19.446
2025-04-15 14:00:00+00:00,4654.0,4019.99,1172.305,788.62,131.025,167.55,90.845,0.0,27.78,0.0,1293.4250000000002,0.0,2.35,11.094999999999999,0.03,0.0,0.0,0.0,0.0,0.66,1252.5,1193.5,0.0,0.0,0.0,11.365,0.0,6.975,0.7,6.475,47.9,1000.51,2,10.33333333,2.0,340.5555556,1,19.13733333
2025-04-15 15:00:00+00:00,4755.5,4092.375,1156.355,956.7149999999999,140.75,202.96,68.985,2.525,44.81,0.0,1297.445,0.0,2.35,10.065000000000001,0.03,0.0,0.0,0.0,0.0,0.635,1284.5,1170.5,0.0,0.0,0.0,11.51,0.0,6.87,0.14,6.225,45.55,1000.495,2,10.27777778,2.0,339.4444444,1,19.03444444
2025-04-15 16:00:00+00:00,4763.5,4283.955,1129.795,958.415,158.57999999999998,195.91,78.0,5.525,44.64,0.0,1279.3600000000001,0.0,2.35,9.95,0.015,0.0,0.0,0.0,0.0,0.615,1297.5,1153.75,0.0,0.0,0.0,11.34,0.0,6.69,-0.14,6.08,45.1,1000.56,2,9.888888889,2.0,320.0,1,18.31422222
2025-04-15 17:00:00+00:00,4638.5,4380.415000000001,1024.825,968.5999999999999,170.935,172.42000000000002,81.805,100.96,60.095,0.0,1253.655,0.0,2.35,10.75,0.03,0.0,0.0,0.0,0.0,0.64,1272.5,1119.5,0.0,0.085,0.0,10.83,0.0,6.65,0.595,6.445,49.8,1000.67,2,9.888888889,2.0,302.2222222,1,18.31422222
