DateTime,Fossil Gas [Actual Aggregated] [actual-entsoe],Fossil Hard coal [Actual Aggregated] [actual-entsoe],Fossil Oil [Actual Aggregated] [actual-entsoe],Fossil Peat [Actual Aggregated] [actual-entsoe],Hydro Pumped Storage [Actual Aggregated] [actual-entsoe],Hydro Run-of-river and pondage [Actual Aggregated] [actual-entsoe],Solar [Actual Aggregated] [actual-entsoe],Wind Onshore [Actual Aggregated] [actual-entsoe],Other [Actual Aggregated] [actual-entsoe],Fossil Gas [Actual Consumption] [actual-entsoe],Fossil Hard coal [Actual Consumption] [actual-entsoe],Fossil Oil [Actual Consumption] [actual-entsoe],Fossil Peat [Actual Consumption] [actual-entsoe],Hydro Pumped Storage [Actual Consumption] [actual-entsoe],Hydro Run-of-river and pondage [Actual Consumption] [actual-entsoe],Solar [Actual Consumption] [actual-entsoe],Other [Actual Consumption] [actual-entsoe]
2025-03-18 21:30:00+00:00,1437.86,238.97,202.61,51.11,0.0,13.05,0.0,1153.15,0.0,1.6,0.92,0.03,0.0,0.0,0.0,0.0,0.65
2025-03-18 22:00:00+00:00,1448.11,212.67,112.7,51.11,0.0,12.92,0.0,1147.25,0.0,1.6,0.92,0.06,0.0,0.0,0.0,0.0,0.66
2025-03-18 22:30:00+00:00,1284.33,222.72,0.01,51.11,0.0,12.78,0.0,1146.92,0.0,1.35,1.15,4.79,0.0,0.0,0.0,0.0,0.66
2025-03-18 23:00:00+00:00,1285.07,222.26,0.01,50.97,0.0,13.14,0.0,1165.8,0.0,1.35,0.92,4.76,0.0,0.0,0.0,0.0,0.71
2025-03-18 23:30:00+00:00,1309.65,217.69,0.01,51.11,0.0,13.03,0.0,1182.3,0.0,1.35,0.92,4.76,0.0,74.87,0.0,0.0,0.65
2025-03-19 00:00:00+00:00,1292.28,226.39,0.01,51.26,0.0,12.89,0.0,1216.3,0.0,1.36,1.15,4.82,0.0,224.58,0.0,0.0,0.66
2025-03-19 00:30:00+00:00,1274.49,222.95,0.01,51.05,0.0,12.92,0.0,1201.63,0.0,1.85,1.15,4.82,0.0,221.72,0.0,0.0,0.66
2025-03-19 01:00:00+00:00,1316.28,220.66,0.01,60.05,0.0,13.53,0.0,1167.91,0.0,1.85,1.15,2.78,0.0,220.48,0.0,0.0,0.65
2025-03-19 01:30:00+00:00,1180.48,230.96,0.01,59.29,0.0,13.21,0.0,1178.02,0.0,1.85,0.92,2.45,0.0,220.85,0.0,0.0,0.66
2025-03-19 02:00:00+00:00,1173.48,225.02,0.01,51.05,0.0,13.2,0.0,1169.13,0.0,1.86,1.15,2.81,0.0,218.43,0.0,0.0,0.65
2025-03-19 02:30:00+00:00,1259.17,230.04,0.01,75.27,0.0,12.94,0.0,1121.74,0.0,1.85,1.15,2.78,0.0,218.14,0.0,0.0,0.65
2025-03-19 03:00:00+00:00,1165.59,224.56,0.01,61.45,0.0,12.32,0.0,1094.36,0.0,1.6,0.92,2.81,0.0,217.33,0.0,0.0,0.65
2025-03-19 03:30:00+00:00,1026.29,226.84,0.01,50.97,0.0,12.88,0.0,1091.61,0.0,1.85,1.15,2.81,0.0,218.06,0.0,0.0,0.66
2025-03-19 04:00:00+00:00,1058.37,223.87,0.01,51.11,0.0,12.37,0.0,1083.09,0.0,1.6,1.15,2.78,0.0,214.84,0.0,0.0,0.66
2025-03-19 04:30:00+00:00,1211.05,220.89,0.01,51.26,0.0,13.0,0.0,1157.21,0.0,1.35,1.15,2.81,0.0,214.91,0.0,0.0,0.65
2025-03-19 05:00:00+00:00,1272.04,221.8,0.01,51.26,0.0,16.86,0.0,1172.28,0.0,1.35,0.92,2.81,0.0,141.01,0.0,0.0,0.66
2025-03-19 05:30:00+00:00,1214.87,218.38,0.01,51.11,0.0,31.2,0.0,1175.08,0.0,1.85,0.92,2.78,0.0,70.76,0.0,0.0,0.66
2025-03-19 06:00:00+00:00,1270.39,219.52,0.01,51.18,0.0,31.75,0.0,1183.14,0.0,1.35,1.15,2.84,0.0,0.0,0.0,0.0,0.71
2025-03-19 06:30:00+00:00,1315.4,215.64,0.01,51.26,0.0,52.84,0.0,1145.01,0.0,1.35,1.15,2.78,0.0,0.0,0.0,0.0,0.67
2025-03-19 07:00:00+00:00,1397.22,220.2,0.01,51.26,4.83,52.76,0.0,1128.41,0.0,1.35,1.15,2.78,0.0,0.0,0.0,0.0,0.66
2025-03-19 07:30:00+00:00,1315.15,218.61,0.01,51.18,5.41,64.96,0.0,1180.24,0.0,1.35,0.92,2.75,0.0,0.0,0.0,0.0,0.67
2025-03-19 08:00:00+00:00,1303.8,219.52,0.01,51.11,43.29,64.46,0.0,1167.19,0.0,1.34,0.92,2.78,0.0,0.0,0.0,0.0,0.66
2025-03-19 08:30:00+00:00,1311.38,218.83,0.01,51.11,71.12,65.16,0.0,1028.56,0.0,1.36,1.15,2.75,0.0,0.0,0.0,0.0,0.66
2025-03-19 09:00:00+00:00,1307.7,261.14,0.01,50.91,0.0,65.06,0.0,947.89,0.0,1.37,0.92,2.39,0.0,0.0,0.0,0.0,0.66
2025-03-19 09:30:00+00:00,1192.81,284.93,0.01,51.11,0.0,65.4,0.0,861.52,0.0,1.35,0.92,2.78,0.0,0.0,0.0,0.0,0.66
2025-03-19 10:00:00+00:00,1119.58,282.87,0.01,51.11,0.0,65.39,0.0,821.45,0.0,1.35,0.92,2.73,0.0,0.0,0.0,0.0,0.65
2025-03-19 10:30:00+00:00,1038.85,322.43,0.01,51.11,0.0,65.45,0.0,798.76,0.0,1.35,1.15,2.75,0.0,0.0,0.0,0.0,0.62
2025-03-19 11:00:00+00:00,1023.7,318.76,0.01,51.11,0.0,72.42,0.0,785.97,0.0,1.36,0.92,2.78,0.0,0.0,0.0,0.0,0.65
2025-03-19 11:30:00+00:00,1062.09,328.6,0.01,51.11,0.0,72.91,0.0,749.19,0.0,1.35,0.92,2.7,0.0,0.0,0.0,0.0,0.66
2025-03-19 12:00:00+00:00,911.09,346.43,0.01,51.18,0.0,72.18,0.0,780.97,0.0,1.35,0.92,2.75,0.0,0.0,0.0,0.0,0.66
2025-03-19 12:30:00+00:00,718.39,345.75,0.01,51.11,0.0,72.83,0.0,833.12,0.0,1.6,0.92,2.42,0.0,0.0,0.0,0.0,0.61
2025-03-19 13:00:00+00:00,587.11,328.14,0.01,80.3,0.0,65.0,0.0,763.44,0.0,1.35,1.15,2.75,0.0,0.0,0.0,0.0,0.65
2025-03-19 13:30:00+00:00,549.12,343.25,0.01,57.96,0.0,64.8,0.0,757.7,0.0,1.35,0.92,5.1,0.0,0.0,0.0,0.0,0.66
2025-03-19 14:00:00+00:00,587.6,353.99,0.01,40.92,0.0,65.88,0.0,740.69,0.0,1.36,1.15,4.76,0.0,0.0,0.0,0.0,0.66
2025-03-19 14:30:00+00:00,552.83,350.33,0.01,40.22,0.0,66.08,0.0,784.56,0.0,1.35,0.92,4.76,0.0,0.0,0.0,0.0,0.66
2025-03-19 15:00:00+00:00,558.01,335.47,0.01,41.2,0.0,66.28,0.0,787.04,0.0,1.36,1.15,4.76,0.0,0.0,0.0,0.0,0.66
2025-03-19 15:30:00+00:00,654.65,339.12,0.01,79.19,0.0,65.8,0.0,826.55,0.0,1.34,0.92,4.76,0.0,0.0,0.0,0.0,0.62
2025-03-19 16:00:00+00:00,826.76,361.77,0.01,110.33,0.0,65.84,0.0,801.08,0.0,1.36,0.92,5.1,0.0,0.0,0.0,0.0,0.66
2025-03-19 16:30:00+00:00,1084.63,353.99,0.01,112.42,0.0,66.06,0.0,816.63,0.0,1.35,0.92,2.75,0.0,0.0,0.0,0.0,0.66
2025-03-19 17:00:00+00:00,1328.13,398.36,0.01,108.31,3.44,65.08,0.0,816.82,0.0,1.35,0.92,2.78,0.0,0.0,0.0,0.0,0.61
2025-03-19 17:30:00+00:00,1443.2,345.98,0.01,112.77,91.26,56.07,0.0,815.38,0.0,1.35,0.92,2.78,0.0,0.0,0.0,0.0,0.61
2025-03-19 18:00:00+00:00,1424.3,334.56,0.01,109.77,93.15,44.04,0.0,872.55,0.0,1.35,0.92,2.45,0.0,0.0,0.0,0.0,0.66
2025-03-19 18:30:00+00:00,1431.68,329.99,0.01,110.89,53.38,37.11,0.0,899.46,0.0,1.35,0.92,2.78,0.0,0.0,0.0,0.0,0.65
2025-03-19 19:00:00+00:00,1457.44,326.56,0.01,116.96,66.05,40.36,0.0,969.46,0.0,1.11,0.92,2.73,0.0,0.0,0.0,0.0,0.62
2025-03-19 19:30:00+00:00,1449.38,289.49,0.01,112.42,154.24,28.26,0.0,1065.73,0.0,1.35,1.15,2.75,0.0,0.0,0.0,0.0,0.62
2025-03-19 20:00:00+00:00,1446.13,252.92,0.01,112.14,192.63,16.2,0.0,1051.81,0.0,1.11,0.92,2.75,0.0,0.0,0.0,0.0,0.67
2025-03-19 20:30:00+00:00,1453.48,228.66,0.01,113.12,192.7,1.07,0.0,1001.39,0.0,1.35,0.92,2.75,0.0,0.0,0.0,0.0,0.65
2025-03-19 21:00:00+00:00,1392.19,224.77,0.01,110.33,197.32,1.09,0.0,1016.9,0.0,1.35,1.15,2.42,0.0,0.0,0.0,0.0,0.67
2025-03-19 21:30:00+00:00,1369.6,226.37,0.01,108.65,53.02,1.02,0.0,983.03,0.0,1.35,1.15,2.42,0.0,0.0,0.0,0.0,0.66
2025-03-19 22:00:00+00:00,1371.62,227.29,0.01,108.58,9.74,1.01,0.0,991.51,0.0,1.35,1.15,2.75,0.0,0.0,0.0,0.0,0.66
2025-03-19 22:30:00+00:00,1307.0,223.63,0.01,105.71,9.96,1.0,0.0,940.73,0.0,1.35,1.15,2.78,0.0,0.0,0.0,0.0,0.66
2025-03-19 23:00:00+00:00,1181.45,230.73,0.01,108.93,9.44,1.01,0.0,813.32,0.0,1.38,0.92,2.78,0.0,0.0,0.0,0.0,0.66
2025-03-19 23:30:00+00:00,1199.47,227.97,0.01,112.07,93.09,1.15,0.0,796.49,0.0,1.36,0.92,2.78,0.0,0.0,0.0,0.0,0.66
2025-03-20 00:00:00+00:00,1193.99,223.86,0.01,110.33,8.56,12.25,0.0,794.02,0.0,1.35,0.92,2.48,0.0,0.0,0.0,0.0,0.66
2025-03-20 00:30:00+00:00,1257.69,224.54,0.01,112.98,14.79,13.01,0.0,818.71,0.0,1.35,0.92,2.78,0.0,0.0,0.0,0.0,0.62
2025-03-20 01:00:00+00:00,1401.66,225.69,0.01,109.63,0.0,13.24,0.0,800.61,0.0,1.35,0.92,2.81,0.0,79.47,0.0,0.0,0.62
2025-03-20 01:30:00+00:00,1406.43,226.37,0.01,111.45,0.0,13.26,0.0,803.77,0.0,1.35,0.92,2.78,0.0,220.77,0.0,0.0,0.66
2025-03-20 02:00:00+00:00,1407.48,223.63,0.01,111.59,0.0,13.11,0.0,853.42,0.0,1.35,0.92,2.78,0.0,219.75,0.0,0.0,0.66
2025-03-20 02:30:00+00:00,1306.11,224.32,0.01,108.17,0.0,12.85,0.0,855.41,0.0,1.36,0.92,2.78,0.0,220.05,0.0,0.0,0.66
2025-03-20 03:00:00+00:00,1229.68,224.54,0.01,111.94,0.0,12.6,0.0,900.19,0.0,1.35,0.92,2.78,0.0,217.48,0.0,0.0,0.66
2025-03-20 03:30:00+00:00,1153.43,223.4,0.01,106.41,0.0,12.72,0.0,982.57,0.0,1.35,0.92,2.78,0.0,218.44,0.0,0.0,0.61
2025-03-20 04:00:00+00:00,1289.69,227.97,0.01,107.82,0.0,13.29,0.0,1022.26,0.0,1.6,0.92,2.78,0.0,215.86,0.0,0.0,0.66
2025-03-20 04:30:00+00:00,1301.65,228.88,0.01,107.26,0.0,12.81,0.0,1030.35,0.0,1.35,1.15,2.78,0.0,214.4,0.0,0.0,0.66
2025-03-20 05:00:00+00:00,1418.09,227.51,0.01,109.7,0.0,13.15,0.0,1047.92,0.0,1.35,1.15,2.78,0.0,212.49,0.0,0.0,0.66
2025-03-20 05:30:00+00:00,1459.36,261.14,0.01,114.1,0.0,31.84,0.0,1081.63,0.0,1.85,0.92,2.78,0.0,211.77,0.0,0.0,0.62
2025-03-20 06:00:00+00:00,1429.39,302.3,0.01,108.09,0.0,43.2,0.0,1150.85,0.0,1.35,0.92,2.78,0.0,0.0,0.0,0.0,0.65
2025-03-20 06:30:00+00:00,1408.08,240.09,0.01,111.66,0.0,54.27,0.0,1223.2,0.0,1.35,0.92,2.45,0.0,0.0,0.0,0.0,0.66
2025-03-20 07:00:00+00:00,1384.84,226.14,0.01,110.89,0.0,66.07,0.0,1338.01,0.0,1.84,0.92,2.78,0.0,0.0,0.0,0.0,0.66
2025-03-20 07:30:00+00:00,1369.86,226.83,0.01,108.38,0.0,66.08,0.0,1405.8,0.0,1.35,0.92,2.75,0.0,0.0,0.0,0.0,0.65
2025-03-20 08:00:00+00:00,1365.33,233.94,0.01,110.89,13.1,69.2,0.0,1437.48,0.0,1.35,0.92,2.78,0.0,0.0,0.0,0.0,0.66
2025-03-20 08:30:00+00:00,1260.75,246.96,0.01,109.63,116.61,73.45,0.0,1443.46,0.0,1.35,1.15,2.42,0.0,0.0,0.0,0.0,0.66
2025-03-20 09:00:00+00:00,1259.96,249.72,0.01,107.53,116.31,79.81,0.0,1273.55,0.0,1.6,0.92,2.75,0.0,0.0,0.0,0.0,0.61
2025-03-20 09:30:00+00:00,1209.29,262.05,0.01,108.44,0.0,83.35,0.0,1250.95,0.0,1.34,0.92,2.75,0.0,0.0,0.0,0.0,0.65
2025-03-20 10:00:00+00:00,1142.65,284.47,0.01,108.93,0.0,83.4,0.0,1334.48,0.0,1.6,0.92,2.73,0.0,0.0,0.0,0.0,0.62
2025-03-20 10:30:00+00:00,1043.79,328.6,0.01,107.82,0.0,82.69,0.0,1424.04,0.0,1.35,0.92,2.73,0.0,0.0,0.0,0.0,0.62
2025-03-20 11:00:00+00:00,778.99,324.95,0.01,108.72,0.0,87.34,0.0,1492.62,0.0,1.35,0.92,2.73,0.0,0.0,0.0,0.0,0.65
2025-03-20 11:30:00+00:00,592.81,351.47,0.01,107.05,0.0,79.75,0.0,1657.51,0.0,1.35,0.92,2.39,0.0,0.0,0.0,0.0,0.62
2025-03-20 12:00:00+00:00,395.37,346.68,0.01,72.06,0.0,70.13,0.0,1794.41,0.0,7.39,0.92,2.73,0.0,71.05,0.0,0.0,0.65
2025-03-20 12:30:00+00:00,339.49,331.36,0.01,68.57,0.0,69.69,0.0,1942.09,0.0,5.72,1.15,2.73,0.0,71.13,0.0,0.0,0.66
2025-03-20 13:00:00+00:00,310.47,349.65,0.01,64.52,0.0,68.8,0.0,2070.8,0.0,5.05,0.92,2.75,0.0,70.98,0.0,0.0,0.61
2025-03-20 13:30:00+00:00,333.62,352.86,0.01,50.0,0.0,66.91,0.0,2132.57,0.0,5.37,0.92,2.7,0.0,70.4,0.0,0.0,0.65
2025-03-20 15:00:00+00:00,324.62,354.22,0.01,40.99,0.0,66.07,0.0,2459.73,0.0,5.04,0.92,2.73,0.0,0.0,0.0,0.0,0.62
2025-03-20 15:30:00+00:00,524.76,348.05,0.01,40.99,0.0,66.45,0.0,2400.01,0.0,5.04,0.92,2.73,0.0,0.0,0.0,0.0,0.62
2025-03-20 16:00:00+00:00,572.98,353.3,0.01,52.3,0.0,65.5,0.0,2518.64,0.0,4.71,0.92,2.73,0.0,0.0,0.0,0.0,0.61
2025-03-20 16:30:00+00:00,607.99,348.5,0.01,73.8,62.1,65.8,0.0,2557.7,0.0,5.21,0.92,2.73,0.0,0.0,0.0,0.0,0.62
2025-03-20 17:00:00+00:00,735.99,362.0,0.01,79.95,63.57,65.22,0.0,2571.18,0.0,5.55,0.92,2.73,0.0,0.0,0.0,0.0,0.62
2025-03-20 17:30:00+00:00,841.07,376.4,0.01,74.02,236.94,56.06,0.0,2350.27,11.2,5.56,0.92,2.73,0.0,0.0,0.0,0.0,0.62
2025-03-20 18:00:00+00:00,854.55,370.91,0.01,71.85,246.17,43.45,0.0,2370.77,21.5,4.88,0.92,2.7,0.0,0.0,0.0,0.0,0.62
2025-03-20 18:30:00+00:00,841.43,416.21,0.01,71.5,286.23,31.76,0.0,2456.31,20.63,4.37,1.15,2.76,0.0,0.0,0.0,0.0,0.66
2025-03-20 19:00:00+00:00,838.7,423.75,0.01,71.08,281.7,15.3,0.0,2465.25,20.53,4.39,1.15,2.73,0.0,0.0,0.0,0.0,0.66
2025-03-20 19:30:00+00:00,826.33,372.29,0.01,69.62,260.75,27.99,0.0,2531.23,18.4,4.62,0.92,2.7,0.0,0.0,0.0,0.0,0.66
2025-03-20 20:00:00+00:00,836.59,359.94,0.01,72.34,198.49,15.97,0.0,2588.79,0.0,4.38,0.92,2.73,0.0,0.0,0.0,0.0,0.66
2025-03-20 20:30:00+00:00,885.94,353.99,0.01,80.58,64.15,0.97,0.0,2570.61,0.0,4.38,0.92,2.73,0.0,0.0,0.0,0.0,0.66
2025-03-20 21:00:00+00:00,914.72,355.13,0.01,73.46,50.17,0.97,0.0,2729.54,0.0,5.05,0.92,2.73,0.0,0.0,0.0,0.0,0.61
2025-03-20 21:30:00+00:00,792.73,266.62,0.01,72.55,46.28,0.97,0.0,2838.16,0.0,5.07,0.92,2.73,0.0,0.0,0.0,0.0,0.65
2025-03-20 22:00:00+00:00,758.42,225.69,0.01,74.64,55.44,1.03,0.0,2783.71,0.0,5.04,0.92,2.73,0.0,0.0,0.0,0.0,0.66
2025-03-20 22:30:00+00:00,618.02,226.83,0.01,66.82,3.51,0.92,0.0,2857.97,0.0,5.05,0.92,2.76,0.0,0.0,0.0,0.0,0.66
2025-03-20 23:00:00+00:00,485.22,230.04,0.01,65.29,4.98,0.88,0.0,2821.19,0.0,8.73,0.92,2.76,0.0,0.0,0.0,0.0,0.65
2025-03-20 23:30:00+00:00,552.57,228.66,0.01,69.76,4.47,0.94,0.0,2861.52,0.0,1.35,0.92,2.42,0.0,0.0,0.0,0.0,0.66
2025-03-21 00:00:00+00:00,761.48,224.77,0.01,71.99,0.0,0.95,0.0,2592.57,0.0,1.35,0.92,2.81,0.0,225.1,0.0,0.0,0.61
2025-03-21 00:30:00+00:00,770.95,226.37,0.01,60.05,0.0,1.01,0.0,2500.02,0.0,1.35,0.92,2.78,0.0,224.22,0.0,0.0,0.61
2025-03-21 01:00:00+00:00,739.54,228.88,0.01,59.84,0.0,0.98,0.0,2399.13,0.0,1.35,0.92,2.78,0.0,222.9,0.0,0.0,0.66
2025-03-21 01:30:00+00:00,688.14,229.81,0.01,59.98,0.0,0.9,0.0,2395.35,0.0,1.35,1.15,2.48,0.0,224.73,0.0,0.0,0.66
2025-03-21 02:00:00+00:00,559.56,227.29,0.01,59.98,0.0,0.92,0.0,2410.5,0.0,1.36,0.92,2.45,0.0,221.73,0.0,0.0,0.66
2025-03-21 02:30:00+00:00,573.37,225.69,0.01,59.98,0.0,0.96,0.0,2399.69,0.0,1.35,0.92,2.81,0.0,220.34,0.0,0.0,0.66
2025-03-21 03:00:00+00:00,570.78,230.5,0.01,59.98,0.0,0.96,0.0,2415.82,0.0,1.35,0.92,2.81,0.0,217.99,0.0,0.0,0.66
2025-03-21 03:30:00+00:00,547.27,235.75,0.01,59.98,0.0,0.94,0.0,2325.23,0.0,1.35,0.92,2.78,0.0,219.08,0.0,0.0,0.66
2025-03-21 04:00:00+00:00,530.13,224.54,0.01,59.98,0.0,0.95,0.0,2232.2,0.0,1.35,1.15,2.78,0.0,217.04,0.0,0.0,0.66
2025-03-21 04:30:00+00:00,590.63,225.0,0.01,60.05,0.0,13.02,0.0,2108.67,0.0,1.35,0.92,2.73,0.0,214.18,0.0,0.0,0.65
2025-03-21 05:00:00+00:00,674.63,225.92,0.01,64.8,0.0,22.44,0.0,2094.82,0.0,1.35,0.92,2.76,0.0,213.31,0.0,0.0,0.65
2025-03-21 05:30:00+00:00,893.72,224.09,0.01,65.01,0.0,31.43,0.0,2056.45,0.0,1.35,0.92,2.76,0.0,212.5,0.0,0.0,0.67
2025-03-21 06:00:00+00:00,951.57,224.54,0.01,74.36,0.0,44.5,0.0,1973.57,0.0,1.41,0.92,2.78,0.0,138.73,0.0,0.0,0.66
2025-03-21 06:30:00+00:00,1012.35,222.49,0.01,82.74,0.0,53.64,0.0,1956.23,0.0,1.35,0.92,2.81,0.0,0.0,0.0,0.0,0.67
2025-03-21 07:00:00+00:00,1185.4,222.49,0.01,80.03,0.0,64.4,0.0,1839.92,0.0,1.35,0.92,2.75,0.0,0.0,0.0,0.0,0.62
2025-03-21 07:30:00+00:00,1254.63,220.66,0.01,81.21,0.0,66.09,0.0,1756.54,0.0,1.35,0.92,2.76,0.0,0.0,0.0,0.0,0.66
2025-03-21 08:00:00+00:00,1246.96,220.2,0.01,81.07,0.0,66.02,0.0,1535.99,0.0,1.35,0.92,2.75,0.0,0.0,0.0,0.0,0.66
2025-03-21 08:30:00+00:00,1149.6,243.53,0.01,84.84,5.27,64.77,0.0,1484.93,0.0,1.36,1.15,2.7,0.0,0.0,0.0,0.0,0.62
2025-03-21 09:00:00+00:00,997.07,271.2,0.01,87.98,5.34,65.58,0.0,1374.3,0.0,1.35,0.92,2.7,0.0,0.0,0.0,0.0,0.62
2025-03-21 09:30:00+00:00,721.74,279.22,0.01,87.77,0.0,65.02,0.0,1391.19,0.0,1.35,0.92,2.7,0.0,0.0,0.0,0.0,0.66
2025-03-21 10:00:00+00:00,535.89,276.23,0.01,75.62,0.0,66.27,0.0,1266.16,0.0,1.35,0.92,2.76,0.0,0.0,0.0,0.0,0.62
2025-03-21 10:30:00+00:00,485.17,311.68,0.01,70.45,0.0,65.68,0.0,1347.05,0.0,1.35,0.92,2.39,0.0,0.0,0.0,0.0,0.61
2025-03-21 11:00:00+00:00,486.21,308.71,0.01,71.71,0.0,65.53,0.0,1370.86,0.0,1.11,0.92,4.77,0.0,0.0,0.0,0.0,0.62
2025-03-21 11:30:00+00:00,656.87,316.72,0.01,87.77,0.0,66.26,0.0,1271.78,0.0,1.35,0.92,2.76,0.0,0.0,0.0,0.0,0.62
2025-03-21 12:00:00+00:00,703.31,329.06,0.01,109.63,0.0,65.96,0.0,1129.81,0.0,1.35,0.92,2.76,0.0,0.0,0.0,0.0,0.61
2025-03-21 12:30:00+00:00,902.8,315.79,0.01,113.4,0.0,66.07,0.0,962.1,0.0,1.35,0.92,2.76,0.0,0.0,0.0,0.0,0.61
2025-03-21 13:00:00+00:00,1014.16,343.94,0.01,115.15,0.0,66.19,0.0,830.44,0.0,1.35,1.15,2.76,0.0,0.0,0.0,0.0,0.61
2025-03-21 13:30:00+00:00,1123.22,344.39,0.01,110.89,0.0,61.96,0.0,759.11,0.0,1.35,1.15,2.76,0.0,0.0,0.0,0.0,0.61
2025-03-21 14:00:00+00:00,1259.9,343.48,0.01,115.77,0.0,56.65,0.0,674.1,0.0,1.11,1.15,2.76,0.0,0.0,0.0,0.0,0.66
2025-03-21 14:30:00+00:00,1354.69,347.13,0.01,112.21,0.0,48.15,0.0,588.99,0.0,1.35,1.15,2.78,0.0,0.0,0.0,0.0,0.66
2025-03-21 15:00:00+00:00,1384.36,349.42,0.01,112.14,0.0,41.58,0.0,597.19,0.0,1.35,1.15,2.45,0.0,0.0,0.0,0.0,0.62
2025-03-21 15:30:00+00:00,1410.89,349.65,0.01,98.59,0.0,29.13,0.0,624.07,0.0,1.35,0.92,2.78,0.0,0.0,0.0,0.0,0.62
2025-03-21 16:00:00+00:00,1414.77,352.16,0.01,97.76,0.0,26.02,0.0,646.59,0.0,1.35,0.92,2.76,0.0,0.0,0.0,0.0,0.61
2025-03-21 16:30:00+00:00,1418.43,353.07,0.01,109.35,8.64,15.02,0.0,598.49,0.0,1.36,1.15,2.76,0.0,0.0,0.0,0.0,0.66
2025-03-21 17:00:00+00:00,1402.28,429.46,0.01,102.09,86.86,6.86,0.0,665.7,0.0,1.35,0.92,2.76,0.0,0.0,0.0,0.0,0.66
2025-03-21 17:30:00+00:00,1392.4,485.73,0.01,96.71,230.06,4.72,0.0,655.16,0.0,1.35,0.92,2.81,0.0,0.0,0.0,0.0,0.66
2025-03-21 18:00:00+00:00,1387.65,499.68,0.01,96.5,254.89,4.7,0.0,605.27,0.0,1.35,1.15,2.76,0.0,0.0,0.0,0.0,0.65
2025-03-21 18:30:00+00:00,1411.36,440.9,0.01,111.17,292.69,20.14,0.0,568.39,0.0,1.6,1.15,2.78,0.0,0.0,0.0,0.0,0.66
2025-03-21 19:00:00+00:00,1404.79,402.7,0.01,110.54,287.49,19.97,0.0,572.85,0.0,1.35,1.15,2.45,0.0,0.0,0.0,0.0,0.66
2025-03-21 19:30:00+00:00,1289.89,444.57,0.01,108.99,286.02,4.63,0.0,611.57,0.0,1.35,0.92,2.45,0.0,0.0,0.0,0.0,0.66
2025-03-21 20:00:00+00:00,1013.12,449.8,0.01,110.26,288.43,4.89,0.0,635.88,0.0,9.11,1.15,2.45,0.0,0.0,0.0,0.0,0.63
2025-03-21 20:30:00+00:00,1001.52,329.29,0.01,109.56,286.01,4.7,0.0,655.97,0.0,7.02,0.92,2.78,0.0,0.0,0.0,0.0,0.62
2025-03-21 21:00:00+00:00,1017.43,314.88,0.01,110.05,62.18,0.98,0.0,664.42,0.0,6.7,0.92,2.75,0.0,0.0,0.0,0.0,0.66
2025-03-21 21:30:00+00:00,1004.36,265.25,0.01,102.5,53.39,0.97,0.0,628.26,0.0,7.01,0.92,2.75,0.0,0.0,0.0,0.0,0.67
2025-03-21 22:00:00+00:00,971.07,160.07,0.01,103.48,8.49,0.97,0.0,704.68,0.0,5.81,1.15,2.75,0.0,0.0,0.0,0.0,0.62
2025-03-21 22:30:00+00:00,962.18,100.61,0.01,98.03,0.0,0.97,0.0,763.67,0.0,5.81,15.11,2.75,0.0,0.0,0.0,0.0,0.66
2025-03-21 23:00:00+00:00,952.2,103.59,0.01,97.2,0.0,0.98,0.0,735.27,0.0,5.81,16.48,2.42,0.0,0.0,0.0,0.0,0.66
2025-03-21 23:30:00+00:00,990.21,110.9,0.01,83.03,0.0,1.07,0.0,718.77,0.0,5.81,10.07,2.75,0.0,0.0,0.0,0.0,0.65
2025-03-22 00:00:00+00:00,989.68,105.42,0.01,88.12,0.0,1.07,0.0,691.0,0.0,5.2,8.47,2.78,0.0,0.0,0.0,0.0,0.62
2025-03-22 00:30:00+00:00,961.95,103.82,0.01,88.26,0.0,1.01,0.0,697.26,0.0,5.19,8.47,2.45,0.0,0.0,0.0,0.0,0.66
2025-03-22 01:00:00+00:00,975.11,93.53,0.01,105.15,0.0,1.02,0.0,689.65,0.0,4.31,8.01,2.45,0.0,4.48,0.0,0.0,0.66
2025-03-22 01:30:00+00:00,780.85,106.79,0.01,104.32,0.0,1.0,0.0,877.89,0.0,4.91,8.01,2.45,0.0,78.74,0.0,0.0,0.66
2025-03-22 02:00:00+00:00,827.66,104.96,0.01,109.56,0.0,1.08,0.0,990.81,0.0,4.91,8.01,2.45,0.0,224.0,0.0,0.0,0.65
2025-03-22 02:30:00+00:00,577.37,117.08,0.01,92.52,0.0,1.04,0.0,1230.48,0.0,4.62,9.38,2.45,0.0,222.53,0.0,0.0,0.66
2025-03-22 03:00:00+00:00,297.96,93.53,0.01,89.1,0.0,1.0,0.0,1536.78,0.0,4.91,9.38,2.45,0.0,223.55,0.0,0.0,0.65
2025-03-22 03:30:00+00:00,230.31,107.25,0.01,70.52,0.0,0.99,0.0,1741.49,0.0,9.99,9.15,2.81,0.0,222.24,0.0,0.0,0.66
2025-03-22 04:00:00+00:00,216.77,115.7,0.01,41.27,0.0,1.01,0.0,1767.65,0.0,7.65,9.61,2.81,0.0,221.14,0.0,0.0,0.61
2025-03-22 04:30:00+00:00,211.26,107.25,0.01,40.92,0.0,1.01,0.0,1785.96,0.0,7.34,9.38,2.81,0.0,220.19,0.0,0.0,0.66
